grid_id,distance,PGA (g)_pred,lat,lon,PGA (g)_ref,PGA_diff
1098256758,79.1303391329,0.0774889155424,37.2541666663,139.654166665,0.0952,-0.0177110844576
1098256759,79.1724293008,0.062046195109,37.2624999996,139.654166665,0.0952,-0.033153804891
1098256760,79.225335702,0.0665818791144,37.270833333,139.654166665,0.092525,-0.0259431208856
1098256761,79.2890366836,0.0619170222093,37.2791666663,139.654166665,0.092525,-0.0306079777907
1098256762,79.3635062534,0.0618347214462,37.2874999996,139.654166665,0.092725,-0.0308902785538
1098256763,79.4487141314,0.0617407376688,37.295833333,139.654166665,0.092725,-0.0309842623312
1098256764,79.544625807,0.0616351825972,37.3041666663,139.654166665,0.09215,-0.0305148174028
1098256765,79.6512026144,0.0615181809892,37.3124999996,139.654166665,0.09215,-0.0306318190108
1098256766,79.7684018067,0.0613898702522,37.320833333,139.654166665,0.086225,-0.0248351297478
1098256767,79.8961766355,0.0612504000216,37.3291666663,139.654166665,0.086225,-0.0249745999784
1098256768,80.0344764501,0.0610999316926,37.3374999996,139.654166665,0.0814,-0.0203000683074
1098256769,80.183246792,0.0609386379346,37.345833333,139.654166665,0.0814,-0.0204613620654
1098256770,80.3424294928,0.060766702181,37.3541666663,139.654166665,0.0785,-0.017733297819
1098256771,80.5119627944,0.0605843180762,37.3624999996,139.654166665,0.0785,-0.0179156819238
1098256772,80.6917814592,0.0603916889181,37.370833333,139.654166665,0.078375,-0.0179833110819
1098256773,80.8818168829,0.0601890270849,37.3791666663,139.654166665,0.078375,-0.0181859729151
1098256774,81.0819972313,0.0599765534245,37.3874999996,139.654166665,0.0794,-0.0194234465755
1098256775,81.2922475618,0.0597544966529,37.395833333,139.654166665,0.0794,-0.0196455033471
1098256776,81.5124899473,0.0595230927444,37.4041666663,139.654166665,0.082725,-0.0232019072556
1098256777,81.7426436241,0.0592825842924,37.4124999996,139.654166665,0.082725,-0.0234424157076
1098256778,81.9826251219,0.0590332198892,37.420833333,139.654166665,0.08615,-0.0271167801108
1098256779,82.2323483926,0.0587752535086,37.4291666663,139.654166665,0.08615,-0.0273747464914
1098256780,82.4917249664,0.0585089438622,37.4374999996,139.654166665,0.088625,-0.0301160561378
1098256781,82.7606640848,0.0582345537881,37.445833333,139.654166665,0.088625,-0.0303904462119
1098256782,83.0390728305,0.0579523496484,37.4541666663,139.654166665,0.088825,-0.0308726503516
1098256783,83.3268562881,0.0576626007063,37.4624999996,139.654166665,0.088825,-0.0311623992937
1098256784,83.6239176747,0.0624989799724,37.470833333,139.654166665,0.094025,-0.0315260200276
1098256785,83.9301584687,0.0630508746995,37.4791666663,139.654166665,0.094025,-0.0309741253005
1098256786,84.2454785696,0.0567508090752,37.4874999996,139.654166665,0.105675,-0.0489241909248
1098256787,84.569776424,0.0564336114168,37.495833333,139.654166665,0.105675,-0.0492413885832
1098256788,84.9029491494,0.056110238789,37.5041666663,139.654166665,0.118875,-0.062764761211
1098256789,85.2448926893,0.055780966052,37.5124999996,139.654166665,0.118875,-0.063094033948
1098256790,85.5955019332,0.0554460671876,37.520833333,139.654166665,0.1205,-0.0650539328124
1098256791,85.9546708305,0.0551058148499,37.5291666663,139.654166665,0.1205,-0.0653941851501
1098256792,86.3222925405,0.0547604799014,37.5374999996,139.654166665,0.120125,-0.0653645200986
1098256793,86.6982595421,0.0544103310098,37.545833333,139.654166665,0.120125,-0.0657146689902
1098256794,87.0824637371,0.0540556342687,37.5541666663,139.654166665,0.121125,-0.0670693657313
1098256795,87.4747965927,0.0536966528049,37.5624999996,139.654166665,0.121125,-0.0674283471951
1098256796,87.8751492385,0.0533336464477,37.570833333,139.654166665,0.1282,-0.0748663535523
1098256797,88.2834125593,0.0595062259319,37.5791666663,139.654166665,0.1282,-0.0686937740681
1098256798,88.6994773268,0.0599527896582,37.5874999996,139.654166665,0.131975,-0.0720222103418
1098256799,89.1232342849,0.0623121208608,37.595833333,139.654166665,0.131975,-0.0696628791392
1098256800,89.5545742291,0.0591034531308,37.6041666663,139.654166665,0.11885,-0.0597465468692
1098256801,89.9933881283,0.0514670665324,37.6124999996,139.654166665,0.11885,-0.0673829334676
1098256802,90.4395671968,0.0570558186084,37.620833333,139.654166665,0.1139,-0.0568441813916
1098256803,90.8930029608,0.0507009023648,37.6291666663,139.654166665,0.1139,-0.0631990976352
1098256804,91.3535873691,0.0503145610028,37.6374999996,139.654166665,0.109975,-0.0596604389972
1098256805,91.8212128526,0.0499263400711,37.645833333,139.654166665,0.109975,-0.0600486599289
1098256806,92.2957723774,0.0495364527681,37.6541666663,139.654166665,0.1042,-0.0546635472319
1098256807,92.777159545,0.049145106734,37.6624999996,139.654166665,0.1042,-0.055054893266
1098256808,93.2652686393,0.0487525039855,37.670833333,139.654166665,0.100175,-0.0514224960145
