grid_id,distance,PGA (g)_pred,lat,lon,PGA (g)_ref,PGA_diff
1081544982,129.783932322,0.0279532143517,36.4541666663,137.529166665,0.0539,-0.0259467856483
1081544983,129.085269049,0.0282261459358,36.4624999996,137.529166665,0.0539,-0.0256738540642
1081544984,128.389491569,0.0285012792453,36.470833333,137.529166665,0.05505,-0.0265487207547
1081544985,127.69664707,0.0287786059227,36.4791666663,137.529166665,0.05505,-0.0262713940773
1081544986,127.006783543,0.0290581162625,36.4874999996,137.529166665,0.05615,-0.0270918837375
1081544987,126.31994982,0.0293397991446,36.495833333,137.529166665,0.05615,-0.0268102008554
1081544988,125.636195607,0.0296236419667,36.5041666663,137.529166665,0.057525,-0.0279013580333
1081544989,124.955571449,0.0299096306063,36.5124999996,137.529166665,0.057525,-0.0276153693937
1081544990,124.278128765,0.0301977493495,36.520833333,137.529166665,0.060575,-0.0303772506505
1081544991,123.603919881,0.0413452930771,36.5291666663,137.529166665,0.060575,-0.0192297069229
1081544992,122.932997995,0.0417417203651,36.5374999996,137.529166665,0.06765,-0.0259082796349
1081544993,122.265417211,0.0421409585907,36.545833333,137.529166665,0.06765,-0.0255090414093
1081544994,121.601232572,0.0435874397718,36.5541666663,137.529166665,0.085075,-0.0414875602282
1081544995,120.940500022,0.0478271079126,36.5624999996,137.529166665,0.085075,-0.0372478920874
1081544996,120.283276443,0.0476740151476,36.570833333,137.529166665,0.089875,-0.0422009848524
1081544997,119.629619683,0.0482346117295,36.5791666663,137.529166665,0.089875,-0.0416403882705
1081544998,118.979588521,0.0484008124513,36.5874999996,137.529166665,0.073075,-0.0246741875487
1081544999,118.333242699,0.0328832099859,36.595833333,137.529166665,0.073075,-0.0401917900141
1081545000,117.690642949,0.0331913694656,36.6041666663,137.529166665,0.0732,-0.0400086305344
1081545001,117.051850961,0.033501362581,36.6124999996,137.529166665,0.0732,-0.039698637419
1081545002,116.416929409,0.0338131493536,36.620833333,137.529166665,0.0726,-0.0387868506464
1081545003,115.785941978,0.0341266873068,36.6291666663,137.529166665,0.0726,-0.0384733126932
1081545004,115.158953329,0.0344419314135,36.6374999996,137.529166665,0.068625,-0.0341830685865
1081545005,114.536029126,0.0403842743738,36.645833333,137.529166665,0.068625,-0.0282407256262
1081545006,113.917236058,0.0350773447052,36.6541666663,137.529166665,0.069125,-0.0340476552948
1081545007,113.302641805,0.0353974103339,36.6624999996,137.529166665,0.069125,-0.0337275896661
1081545008,112.692315056,0.0357189748632,36.670833333,137.529166665,0.067475,-0.0317560251368
1081545009,112.086325537,0.0360419793083,36.6791666663,137.529166665,0.067475,-0.0314330206917
1081545010,111.484743968,0.03636636168,36.6874999996,137.529166665,0.057025,-0.02065863832
1081545011,110.887642084,0.0500673122554,36.695833333,137.529166665,0.057025,-0.0069576877446
1081545012,110.295092652,0.0370189967073,36.7041666663,137.529166665,0.04755,-0.0105310032927
1081545013,109.707169433,0.0373471096257,36.7124999996,137.529166665,0.04755,-0.0102028903743
1081545014,109.123947192,0.0376763208644,36.720833333,137.529166665,0.046925,-0.0092486791356
1081545015,108.54550172,0.0470738603777,36.7291666663,137.529166665,0.046925,0.0001488603777
1081545016,107.971909782,0.038337722155,36.7374999996,137.529166665,0.045775,-0.007437277845
1081545017,107.403249133,0.0386697454728,36.745833333,137.529166665,0.045775,-0.0071052545272
1081545018,106.839598528,0.0390025334909,36.7541666663,137.529166665,0.044225,-0.0052224665091
1081545019,106.281037672,0.0393359938812,36.7624999996,137.529166665,0.044225,-0.0048890061188
1081545020,105.727647224,0.0396700306259,36.770833333,137.529166665,0.048925,-0.0092549693741
1081545021,105.179508809,0.040004543953,36.7791666663,137.529166665,0.048925,-0.008920456047
1081545022,104.63670496,0.0403394303116,36.7874999996,137.529166665,0.05125,-0.0109105696884
1081545023,104.099319116,0.0406745823149,36.795833333,137.529166665,0.05125,-0.0105754176851
1081545024,103.567435629,0.0410098886892,36.8041666663,137.529166665,0.05975,-0.0187401113108
1081545025,103.0411397,0.0413452342632,36.8124999996,137.529166665,0.05975,-0.0184047657368
1081545026,102.520517375,0.0455740457143,36.820833333,137.529166665,0.064025,-0.0184509542857
1081545027,102.005655538,0.0459404079619,36.8291666663,137.529166665,0.064025,-0.0180845920381
1081545028,101.496641847,0.0463064093437,36.8374999996,137.529166665,0.0667,-0.0203935906563
1081545029,100.99356472,0.04667190659,36.845833333,137.529166665,0.0667,-0.02002809341
1081545030,100.496513325,0.0542229766662,36.8541666663,137.529166665,0.071,-0.0167770233338
1081545031,100.005577501,0.0536065769525,36.8624999996,137.529166665,0.071,-0.0173934230475
1081545032,99.520847749,0.0639209712253,36.870833333,137.529166665,0.077575,-0.0136540287747
1081545033,99.0424152001,0.0645285773118,36.8791666663,137.529166665,0.077575,-0.0130464226882
1081545034,98.5703715432,0.0652536836832,36.8874999996,137.529166665,0.08155,-0.0162963163168
1081545035,98.1048089956,0.0660383575907,36.895833333,137.529166665,0.08155,-0.0155116424093
1081545036,97.645820272,0.0669426899503,36.9041666663,137.529166665,0.0862,-0.0192573100497
1081545037,97.1934984997,0.0674934499822,36.9124999996,137.529166665,0.0862,-0.0187065500178
1081545038,96.7479371827,0.0688179271678,36.920833333,137.529166665,0.093575,-0.0247570728322
1081545039,96.3092301607,0.0704588740419,36.9291666663,137.529166665,0.093575,-0.0231161259581
1081545040,95.877471518,0.0717408005647,36.9374999996,137.529166665,0.1003,-0.0285591994353
1081545041,95.4527555379,0.0738316520939,36.945833333,137.529166665,0.1003,-0.0264683479061
1081545042,95.0351766523,0.0760057647357,36.9541666663,137.529166665,0.10265,-0.0266442352643
1081610458,175.973847552,0.0187001735275,35.9541666663,137.537499999,0.07885,-0.0601498264725
1081610459,175.165341002,0.0188855210078,35.9624999996,137.537499999,0.07885,-0.0599644789922
1081610460,174.358009901,0.0156685427555,35.970833333,137.537499999,0.0911,-0.0754314572445
1081610461,173.551870672,0.0158239667104,35.9791666663,137.537499999,0.0911,-0.0752760332896
1081610462,172.746939991,0.0159809922807,35.9874999996,137.537499999,0.087825,-0.0718440077193
1081610463,171.943234822,0.0161396344131,35.995833333,137.537499999,0.087825,-0.0716853655869
1081610464,171.140772449,0.0184701986314,36.0041666663,137.537499999,0.093175,-0.0747048013686
1081610465,170.339570428,0.0179995949172,36.0124999996,137.537499999,0.093175,-0.0751754050828
1081610466,169.539646617,0.0225460142731,36.020833333,137.537499999,0.09945,-0.0769039857269
1081610467,168.741019213,0.0167906683894,36.0291666663,137.537499999,0.09945,-0.0826593316106
1081610468,167.943706702,0.016957618364,36.0374999996,137.537499999,0.11245,-0.095492381636
1081610469,167.14772789,0.0171262750062,36.045833333,137.537499999,0.11245,-0.0953237249938
1081610470,166.353101941,0.0251663735103,36.0541666663,137.537499999,0.12495,-0.0997836264897
1081610471,165.559848325,0.0265598114323,36.0624999996,137.537499999,0.12495,-0.0983901885677
1081610472,164.767986854,0.0214757770542,36.070833333,137.537499999,0.130325,-0.108849222946
1081610473,163.977537715,0.0216895695985,36.0791666663,137.537499999,0.130325,-0.108635430401
1081610474,163.188521422,0.0219055307945,36.0874999996,137.537499999,0.136075,-0.114169469206
1081610475,162.400958848,0.0221236787416,36.095833333,137.537499999,0.136075,-0.113951321258
1081610476,161.614871267,0.0223440314582,36.1041666663,137.537499999,0.142,-0.119655968542
1081610477,160.830280295,0.022566606885,36.1124999996,137.537499999,0.142,-0.119433393115
1081610478,160.047207934,0.0227914228639,36.120833333,137.537499999,0.132,-0.109208577136
1081610479,159.265676603,0.0230184971165,36.1291666663,137.537499999,0.132,-0.108981502884
1081610480,158.485709089,0.0232478472463,36.1374999996,137.537499999,0.089825,-0.0665771527537
1081610481,157.707328586,0.0234794907153,36.145833333,137.537499999,0.089825,-0.0663455092847
1081610482,156.930558727,0.0237134448202,36.1541666663,137.537499999,0.05695,-0.0332365551798
1081610483,156.155423539,0.023949726693,36.1624999996,137.537499999,0.05695,-0.033000273307
1081610484,155.381947476,0.0241883532758,36.170833333,137.537499999,0.0498,-0.0256116467242
1081610485,154.610155458,0.0200690272575,36.1791666663,137.537499999,0.0498,-0.0297309727425
1081610486,153.840072821,0.0202689556169,36.1874999996,137.537499999,0.052375,-0.0321060443831
1081610487,153.071725355,0.0204708508486,36.195833333,137.537499999,0.052375,-0.0319041491514
1081610488,152.305139338,0.0206747260869,36.2041666663,137.537499999,0.061075,-0.0404002739131
1081610489,151.540341494,0.0283165452483,36.2124999996,137.537499999,0.061075,-0.0327584547517
1081610490,150.777359024,0.0210884679564,36.220833333,137.537499999,0.06445,-0.0433615320436
1081610491,150.016219645,0.0259257655772,36.2291666663,137.537499999,0.06445,-0.0385242344228
1081610492,149.256951544,0.021510281304,36.2374999996,137.537499999,0.057125,-0.035614718696
1081610493,148.499583417,0.0217242448024,36.245833333,137.537499999,0.057125,-0.0354007551976
1081610494,147.744144499,0.0219402615488,36.2541666663,137.537499999,0.05615,-0.0342097384512
1081610495,146.990664527,0.0221583426351,36.2624999996,137.537499999,0.05615,-0.0339916573649
1081610496,146.239173771,0.0223784987764,36.270833333,137.537499999,0.0568,-0.0344215012236
1081610497,145.489703074,0.0226007402792,36.2791666663,137.537499999,0.0568,-0.0341992597208
1081610498,144.742283807,0.0228250770328,36.2874999996,137.537499999,0.0575,-0.0346749229672
1081610499,143.996947903,0.0230515184761,36.295833333,137.537499999,0.0575,-0.0344484815239
1081610500,143.2537279,0.0232800735631,36.3041666663,137.537499999,0.0575,-0.0342199264369
1081610501,142.512656893,0.0235107507513,36.3124999996,137.537499999,0.0575,-0.0339892492487
1081610502,141.773768572,0.0237435579659,36.320833333,137.537499999,0.05835,-0.0346064420341
1081610503,141.03709726,0.0239785025616,36.3291666663,137.537499999,0.05835,-0.0343714974384
1081610504,140.30267787,0.0242155913087,36.3374999996,137.537499999,0.058525,-0.0343094086913
1081610505,139.570545941,0.0244548303535,36.345833333,137.537499999,0.058525,-0.0340701696465
1081610506,138.840737679,0.0246962251768,36.3541666663,137.537499999,0.0545,-0.0298037748232
1081610507,138.11328991,0.0249397805775,36.3624999996,137.537499999,0.0545,-0.0295602194225
1081610508,137.38824012,0.0251855006286,36.370833333,137.537499999,0.0496,-0.0244144993714
1081610509,136.665626493,0.0254333886326,36.3791666663,137.537499999,0.0496,-0.0241666113674
1081610510,135.945487868,0.0256834471015,36.3874999996,137.537499999,0.04915,-0.0234665528985
1081610511,135.227863778,0.0259356777097,36.395833333,137.537499999,0.04915,-0.0232143222903
1081610512,134.512794484,0.0261900812446,36.4041666663,137.537499999,0.052,-0.0258099187554
1081610513,133.800320939,0.026446657584,36.4124999996,137.537499999,0.052,-0.025553342416
1081610514,133.090484822,0.0267054056445,36.420833333,137.537499999,0.0537,-0.0269945943555
1081610515,132.383328575,0.0269663233286,36.4291666663,137.537499999,0.0537,-0.0267336766714
1081610516,131.678895366,0.030483868582,36.4374999996,137.537499999,0.0522,-0.021716131418
1081610517,130.97722912,0.0274946539182,36.445833333,137.537499999,0.0522,-0.0247053460818
1081610518,130.278374564,0.0277620572012,36.4541666663,137.537499999,0.0533,-0.0255379427988
1081610519,129.58237718,0.0280316107753,36.4624999996,137.537499999,0.0533,-0.0252683892247
1081610520,128.889283246,0.0283033068257,36.470833333,137.537499999,0.0544,-0.0260966931743
1081610521,128.199139869,0.0285771362325,36.4791666663,137.537499999,0.0544,-0.0258228637675
1081610522,127.51199495,0.0288530885372,36.4874999996,137.537499999,0.05555,-0.0266969114628
1081610523,126.827897218,0.0291311518786,36.495833333,137.537499999,0.05555,-0.0264188481214
1081610524,126.146896263,0.0294113129269,36.5041666663,137.537499999,0.056975,-0.0275636870731
1081610525,125.469042502,0.0296935568466,36.5124999996,137.537499999,0.056975,-0.0272814431534
1081610526,124.794387212,0.0299778672282,36.520833333,137.537499999,0.06145,-0.0314721327718
1081610527,124.122982562,0.04104185521,36.5291666663,137.537499999,0.06145,-0.02040814479
1081610528,123.454881581,0.0371906526644,36.5374999996,137.537499999,0.066225,-0.0290343473356
1081610529,122.790138187,0.043332459839,36.545833333,137.537499999,0.066225,-0.022892540161
1081610530,122.128807221,0.0379000424636,36.5541666663,137.537499999,0.077,-0.0390999575364
1081610531,121.47094441,0.0474027018625,36.5624999996,137.537499999,0.077,-0.0295972981375
1081610532,120.8166064,0.0475262480948,36.570833333,137.537499999,0.07565,-0.0281237519052
1081610533,120.165850789,0.048611121419,36.5791666663,137.537499999,0.07565,-0.027038878581
1081610534,119.518736083,0.032324205223,36.5874999996,137.537499999,0.064325,-0.032000794777
1081610535,118.875321736,0.0326260848401,36.595833333,137.537499999,0.064325,-0.0316989151599
1081610536,118.235668172,0.0329297664522,36.6041666663,137.537499999,0.0651,-0.0321702335478
1081610537,117.59983675,0.0332352121297,36.6124999996,137.537499999,0.0651,-0.0318647878703
1081610538,116.967889795,0.0335423815777,36.620833333,137.537499999,0.0693,-0.0357576184223
1081610539,116.339890622,0.0338512320534,36.6291666663,137.537499999,0.0693,-0.0354487679466
1081610540,115.715903497,0.0341617183166,36.6374999996,137.537499999,0.068025,-0.0338632816834
1081610541,115.095993667,0.0397396665669,36.645833333,137.537499999,0.068025,-0.0282853334331
1081610542,114.480227382,0.034787404257,36.6541666663,137.537499999,0.0682,-0.033412595743
1081610543,113.868671856,0.0351025002491,36.6624999996,137.537499999,0.0682,-0.0330974997509
1081610544,113.261395289,0.0354190245256,36.670833333,137.537499999,0.0687,-0.0332809754744
1081610545,112.658466892,0.0357369182087,36.6791666663,137.537499999,0.0687,-0.0329630817913
1081610546,112.059956844,0.0360561194913,36.6874999996,137.537499999,0.0614,-0.0253438805087
1081610547,111.465936308,0.0363765635557,36.695833333,137.537499999,0.0614,-0.0250234364443
1081610548,110.876477457,0.0366981824922,36.7041666663,137.537499999,0.051375,-0.0146768175078
