Code,Type,YearFreq,MinMag,Bval,Lat,Lon,Dep,Desc
CPHL_INTRA_4_2360,INTRA,0.00335468,4.98,0.9,29.1,129.7,62.5,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2361,INTRA,0.00169365,4.98,0.9,29.1,129.8,55.8,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2362,INTRA,0.00179317,4.98,0.9,29.1,129.9,50.4,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2363,INTRA,0.00179096,4.98,0.9,29.1,130.0,46.8,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2364,INTRA,0.00183019,4.98,0.9,29.1,130.1,44.3,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2365,INTRA,0.00203363,4.98,0.9,29.1,130.2,42.2,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2366,INTRA,0.00237573,4.98,0.9,29.1,130.3,40.3,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2367,INTRA,0.00269198,4.98,0.9,29.1,130.4,37.2,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2368,INTRA,0.00281482,4.98,0.9,29.1,130.5,34.1,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2369,INTRA,0.00272082,4.98,0.9,29.1,130.6,30.8,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2370,INTRA,0.00253461,4.98,0.9,29.1,130.7,28.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2371,INTRA,0.00237978,4.98,0.9,29.1,130.8,25.5,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2372,INTRA,0.00226739,4.98,0.9,29.1,130.9,23.1,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2373,INTRA,0.0021297,4.98,0.9,29.1,131.0,21.1,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2374,INTRA,0.00190787,4.98,0.9,29.1,131.1,19.5,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2375,INTRA,0.00161124,4.98,0.9,29.1,131.2,18.2,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2376,INTRA,0.00131888,4.98,0.9,29.1,131.3,17.2,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2377,INTRA,0.00111069,4.98,0.9,29.1,131.4,16.5,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2378,INTRA,0.00100388,4.98,0.9,29.1,131.5,15.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2379,INTRA,0.000964919,4.98,0.9,29.1,131.6,15.4,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2380,INTRA,0.00170673,4.98,0.9,29.0,129.0,148.5,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2381,INTRA,0.00179723,4.98,0.9,29.0,129.1,135.1,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2382,INTRA,0.00187267,4.98,0.9,29.0,129.2,121.3,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2383,INTRA,0.00198274,4.98,0.9,29.0,129.3,111.1,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2384,INTRA,0.00217732,4.98,0.9,29.0,129.4,93.1,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2385,INTRA,0.00251127,4.98,0.9,29.0,129.5,80.6,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2386,INTRA,0.00306267,4.98,0.9,29.0,129.6,72.8,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2387,INTRA,0.00381229,4.98,0.9,29.0,129.7,66.4,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2388,INTRA,0.00184691,4.98,0.9,29.0,129.8,57.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2389,INTRA,0.00191181,4.98,0.9,29.0,129.9,49.4,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2390,INTRA,0.00182386,4.98,0.9,29.0,130.0,45.8,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2391,INTRA,0.00171933,4.98,0.9,29.0,130.1,43.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2392,INTRA,0.00171696,4.98,0.9,29.0,130.2,40.6,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2393,INTRA,0.00181705,4.98,0.9,29.0,130.3,38.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2394,INTRA,0.00194404,4.98,0.9,29.0,130.4,35.1,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2395,INTRA,0.00203303,4.98,0.9,29.0,130.5,32.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2396,INTRA,0.00207004,4.98,0.9,29.0,130.6,29.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2397,INTRA,0.00207584,4.98,0.9,29.0,130.7,26.3,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2398,INTRA,0.00207166,4.98,0.9,29.0,130.8,23.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2399,INTRA,0.00206252,4.98,0.9,29.0,130.9,21.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2400,INTRA,0.00202025,4.98,0.9,29.0,131.0,19.8,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2401,INTRA,0.0018817,4.98,0.9,29.0,131.1,18.6,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2402,INTRA,0.00161949,4.98,0.9,29.0,131.2,17.6,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2403,INTRA,0.00130283,4.98,0.9,29.0,131.3,16.8,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2404,INTRA,0.00103846,4.98,0.9,29.0,131.4,16.1,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2405,INTRA,0.000877767,4.98,0.9,29.0,131.5,15.6,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2406,INTRA,0.00173379,4.98,0.9,28.9,128.8,158.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2407,INTRA,0.0020758,4.98,0.9,28.9,128.9,146.2,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2408,INTRA,0.00234574,4.98,0.9,28.9,129.0,133.8,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2409,INTRA,0.00247827,4.98,0.9,28.9,129.1,120.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2410,INTRA,0.00249176,4.98,0.9,28.9,129.2,108.1,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2411,INTRA,0.00247579,4.98,0.9,28.9,129.3,99.2,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2412,INTRA,0.00253338,4.98,0.9,28.9,129.4,90.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2413,INTRA,0.00274747,4.98,0.9,28.9,129.5,80.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2414,INTRA,0.0032052,4.98,0.9,28.9,129.6,73.5,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2415,INTRA,0.00391572,4.98,0.9,28.9,129.7,67.6,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2416,INTRA,0.0018998,4.98,0.9,28.9,129.8,57.2,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2417,INTRA,0.0020111,4.98,0.9,28.9,129.9,49.3,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2418,INTRA,0.00196831,4.98,0.9,28.9,130.0,45.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2419,INTRA,0.00185678,4.98,0.9,28.9,130.1,41.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2420,INTRA,0.00174822,4.98,0.9,28.9,130.2,38.8,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2421,INTRA,0.00164975,4.98,0.9,28.9,130.3,35.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2422,INTRA,0.00157171,4.98,0.9,28.9,130.4,32.8,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2423,INTRA,0.00155486,4.98,0.9,28.9,130.5,29.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2424,INTRA,0.00161312,4.98,0.9,28.9,130.6,27.1,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2425,INTRA,0.00169803,4.98,0.9,28.9,130.7,24.6,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2426,INTRA,0.0017507,4.98,0.9,28.9,130.8,22.4,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2427,INTRA,0.00176428,4.98,0.9,28.9,130.9,20.5,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2428,INTRA,0.00174963,4.98,0.9,28.9,131.0,19.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2429,INTRA,0.00167105,4.98,0.9,28.9,131.1,17.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2430,INTRA,0.00149026,4.98,0.9,28.9,131.2,17.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2431,INTRA,0.00124264,4.98,0.9,28.9,131.3,16.3,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2432,INTRA,0.00101071,4.98,0.9,28.9,131.4,15.8,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2433,INTRA,0.00157215,4.98,0.9,28.8,128.7,156.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2434,INTRA,0.00206157,4.98,0.9,28.8,128.8,143.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2435,INTRA,0.00261312,4.98,0.9,28.8,128.9,132.4,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2436,INTRA,0.00303251,4.98,0.9,28.8,129.0,120.1,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2437,INTRA,0.00317131,4.98,0.9,28.8,129.1,107.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2438,INTRA,0.00304429,4.98,0.9,28.8,129.2,92.8,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2439,INTRA,0.00279864,4.98,0.9,28.8,129.3,87.8,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2440,INTRA,0.00260263,4.98,0.9,28.8,129.4,83.6,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2441,INTRA,0.00258345,4.98,0.9,28.8,129.5,77.3,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2442,INTRA,0.00284996,4.98,0.9,28.8,129.6,70.4,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2443,INTRA,0.00345348,4.98,0.9,28.8,129.7,62.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2444,INTRA,0.00177586,4.98,0.9,28.8,129.8,54.5,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2445,INTRA,0.00201851,4.98,0.9,28.8,129.9,48.1,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2446,INTRA,0.00218466,4.98,0.9,28.8,130.0,43.8,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2447,INTRA,0.00225226,4.98,0.9,28.8,130.1,40.3,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2448,INTRA,0.0021709,4.98,0.9,28.8,130.2,37.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2449,INTRA,0.00191913,4.98,0.9,28.8,130.3,33.8,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2450,INTRA,0.00160003,4.98,0.9,28.8,130.4,30.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2451,INTRA,0.0013793,4.98,0.9,28.8,130.5,27.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2452,INTRA,0.00132905,4.98,0.9,28.8,130.6,25.3,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2453,INTRA,0.00138075,4.98,0.9,28.8,130.7,22.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2454,INTRA,0.00142798,4.98,0.9,28.8,130.8,20.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2455,INTRA,0.00143278,4.98,0.9,28.8,130.9,19.4,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2456,INTRA,0.00141024,4.98,0.9,28.8,131.0,18.2,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2457,INTRA,0.00135585,4.98,0.9,28.8,131.1,17.2,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2458,INTRA,0.00124828,4.98,0.9,28.8,131.2,16.5,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2459,INTRA,0.0010977,4.98,0.9,28.8,131.3,15.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2460,INTRA,0.00124614,4.98,0.9,28.7,128.6,155.3,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2461,INTRA,0.0016223,4.98,0.9,28.7,128.7,143.5,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2462,INTRA,0.00222434,4.98,0.9,28.7,128.8,131.5,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2463,INTRA,0.00292037,4.98,0.9,28.7,128.9,119.6,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2464,INTRA,0.00343306,4.98,0.9,28.7,129.0,107.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2465,INTRA,0.00355493,4.98,0.9,28.7,129.1,96.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2466,INTRA,0.00332033,4.98,0.9,28.7,129.2,87.3,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2467,INTRA,0.00291645,4.98,0.9,28.7,129.3,82.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2468,INTRA,0.00252122,4.98,0.9,28.7,129.4,77.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2469,INTRA,0.0022697,4.98,0.9,28.7,129.5,73.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2470,INTRA,0.00228909,4.98,0.9,28.7,129.6,66.2,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2471,INTRA,0.00125213,4.98,0.9,28.7,129.7,58.4,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2472,INTRA,0.00151168,4.98,0.9,28.7,129.8,51.3,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2473,INTRA,0.00187816,4.98,0.9,28.7,129.9,45.8,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2474,INTRA,0.00229515,4.98,0.9,28.7,130.0,41.8,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2475,INTRA,0.0026182,4.98,0.9,28.7,130.1,38.2,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2476,INTRA,0.0026421,4.98,0.9,28.7,130.2,34.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2477,INTRA,0.00229584,4.98,0.9,28.7,130.3,31.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2478,INTRA,0.00176625,4.98,0.9,28.7,130.4,28.8,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2479,INTRA,0.00133676,4.98,0.9,28.7,130.5,26.1,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2480,INTRA,0.00114436,4.98,0.9,28.7,130.6,23.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2481,INTRA,0.00113127,4.98,0.9,28.7,130.7,21.4,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2482,INTRA,0.00117006,4.98,0.9,28.7,130.8,19.5,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2483,INTRA,0.00118153,4.98,0.9,28.7,130.9,18.4,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2484,INTRA,0.00115357,4.98,0.9,28.7,131.0,17.4,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2485,INTRA,0.00109822,4.98,0.9,28.7,131.1,16.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2486,INTRA,0.00102356,4.98,0.9,28.7,131.2,16.1,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2487,INTRA,0.000937796,4.98,0.9,28.7,131.3,15.5,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2488,INTRA,0.00103833,4.98,0.9,28.6,128.5,154.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2489,INTRA,0.00118667,4.98,0.9,28.6,128.6,143.4,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2490,INTRA,0.00152166,4.98,0.9,28.6,128.7,131.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2491,INTRA,0.00208742,4.98,0.9,28.6,128.8,120.3,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2492,INTRA,0.00276237,4.98,0.9,28.6,128.9,108.1,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2493,INTRA,0.00327776,4.98,0.9,28.6,129.0,97.1,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2494,INTRA,0.00345304,4.98,0.9,28.6,129.1,88.5,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2495,INTRA,0.00334034,4.98,0.9,28.6,129.2,81.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2496,INTRA,0.0030694,4.98,0.9,28.6,129.3,77.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2497,INTRA,0.00271052,4.98,0.9,28.6,129.4,72.8,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2498,INTRA,0.00234408,4.98,0.9,28.6,129.5,67.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2499,INTRA,0.00106434,4.98,0.9,28.6,129.6,61.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2500,INTRA,0.00108854,4.98,0.9,28.6,129.7,53.4,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2501,INTRA,0.00126484,4.98,0.9,28.6,129.8,47.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2502,INTRA,0.00163282,4.98,0.9,28.6,129.9,43.3,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2503,INTRA,0.00215175,4.98,0.9,28.6,130.0,39.4,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2504,INTRA,0.0026125,4.98,0.9,28.6,130.1,35.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2505,INTRA,0.00271951,4.98,0.9,28.6,130.2,32.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2506,INTRA,0.00236721,4.98,0.9,28.6,130.3,29.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2507,INTRA,0.00177452,4.98,0.9,28.6,130.4,26.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2508,INTRA,0.00127203,4.98,0.9,28.6,130.5,24.3,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2509,INTRA,0.00102638,4.98,0.9,28.6,130.6,22.1,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2510,INTRA,0.000996824,4.98,0.9,28.6,130.7,20.2,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2511,INTRA,0.00105478,4.98,0.9,28.6,130.8,18.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2512,INTRA,0.00109165,4.98,0.9,28.6,130.9,17.6,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2513,INTRA,0.00106588,4.98,0.9,28.6,131.0,16.8,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2514,INTRA,0.000994514,4.98,0.9,28.6,131.1,16.2,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2515,INTRA,0.000912135,4.98,0.9,28.6,131.2,15.6,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2516,INTRA,0.000979059,4.98,0.9,28.5,128.4,154.6,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2517,INTRA,0.00100826,4.98,0.9,28.5,128.5,143.5,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2518,INTRA,0.00110064,4.98,0.9,28.5,128.6,131.5,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2519,INTRA,0.00132305,4.98,0.9,28.5,128.7,120.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2520,INTRA,0.00171689,4.98,0.9,28.5,128.8,109.4,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2521,INTRA,0.00221338,4.98,0.9,28.5,128.9,97.4,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2522,INTRA,0.00265986,4.98,0.9,28.5,129.0,87.4,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2523,INTRA,0.00298821,4.98,0.9,28.5,129.1,81.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2524,INTRA,0.00325273,4.98,0.9,28.5,129.2,76.6,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2525,INTRA,0.00344123,4.98,0.9,28.5,129.3,72.6,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2526,INTRA,0.00342532,4.98,0.9,28.5,129.4,68.3,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2527,INTRA,0.00315518,4.98,0.9,28.5,129.5,62.2,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2528,INTRA,0.00127691,4.98,0.9,28.5,129.6,55.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2529,INTRA,0.00117095,4.98,0.9,28.5,129.7,49.8,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2530,INTRA,0.00118347,4.98,0.9,28.5,129.8,44.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2531,INTRA,0.00140159,4.98,0.9,28.5,129.9,40.3,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2532,INTRA,0.00181684,4.98,0.9,28.5,130.0,36.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2533,INTRA,0.00223406,4.98,0.9,28.5,130.1,33.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2534,INTRA,0.00236345,4.98,0.9,28.5,130.2,30.6,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2535,INTRA,0.00208798,4.98,0.9,28.5,130.3,27.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2536,INTRA,0.00158922,4.98,0.9,28.5,130.4,25.1,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2537,INTRA,0.0011575,4.98,0.9,28.5,130.5,22.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2538,INTRA,0.00094771,4.98,0.9,28.5,130.6,20.6,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2539,INTRA,0.000937198,4.98,0.9,28.5,130.7,19.1,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2540,INTRA,0.00101693,4.98,0.9,28.5,130.8,17.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2541,INTRA,0.00107746,4.98,0.9,28.5,130.9,17.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2542,INTRA,0.00106421,4.98,0.9,28.5,131.0,16.3,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_5_2543,INTRA,0.000989282,4.98,0.9,28.5,131.1,15.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2544,INTRA,0.000971593,4.98,0.9,28.4,128.3,154.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2545,INTRA,0.000974447,4.98,0.9,28.4,128.4,143.4,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2546,INTRA,0.000987018,4.98,0.9,28.4,128.5,133.1,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_2547,INTRA,0.00102954,4.98,0.9,28.4,128.6,122.5,"GR(min=4.98,max=7.32,beta=2.07232658369)"
