Code,Type,YearFreq,MinMag,Bval,Lat,Lon,Dep,Desc
CIZU_CRUST_3_655,CRUST,0.00239299,4.98,0.9,32.0,139.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_656,CRUST,0.00174329,4.98,0.9,32.0,140.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_657,CRUST,0.00110454,4.98,0.9,32.0,140.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_658,CRUST,0.000693728,4.98,0.9,32.0,140.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_659,CRUST,0.000538957,4.98,0.9,32.0,140.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_660,CRUST,0.000586143,4.98,0.9,32.0,140.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_661,CRUST,0.000782473,4.98,0.9,32.0,140.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_662,CRUST,0.00106227,4.98,0.9,32.0,140.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_663,CRUST,0.0013306,4.98,0.9,32.0,140.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_664,CRUST,0.00150551,4.98,0.9,32.0,140.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_665,CRUST,0.000374487,4.98,0.9,31.9,138.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_666,CRUST,0.000374623,4.98,0.9,31.9,138.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_667,CRUST,0.00037539,4.98,0.9,31.9,138.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_668,CRUST,0.000378837,4.98,0.9,31.9,139.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_669,CRUST,0.00039105,4.98,0.9,31.9,139.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_670,CRUST,0.000425462,4.98,0.9,31.9,139.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_671,CRUST,0.000504633,4.98,0.9,31.9,139.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_672,CRUST,0.000658314,4.98,0.9,31.9,139.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_673,CRUST,0.000910398,4.98,0.9,31.9,139.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_674,CRUST,0.00124001,4.98,0.9,31.9,139.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_675,CRUST,0.00153818,4.98,0.9,31.9,139.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_676,CRUST,0.00164338,4.98,0.9,31.9,139.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_677,CRUST,0.0014767,4.98,0.9,31.9,139.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_678,CRUST,0.00113042,4.98,0.9,31.9,140.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_679,CRUST,0.000786766,4.98,0.9,31.9,140.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_680,CRUST,0.000569048,4.98,0.9,31.9,140.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_681,CRUST,0.000495627,4.98,0.9,31.9,140.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_682,CRUST,0.000536578,4.98,0.9,31.9,140.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_683,CRUST,0.000658887,4.98,0.9,31.9,140.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_684,CRUST,0.00081709,4.98,0.9,31.9,140.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_685,CRUST,0.000947491,4.98,0.9,31.9,140.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_686,CRUST,0.00100244,4.98,0.9,31.9,140.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_687,CRUST,0.000977831,4.98,0.9,31.9,140.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_688,CRUST,0.000374867,4.98,0.9,31.8,138.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_689,CRUST,0.0003749,4.98,0.9,31.8,138.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_690,CRUST,0.000375099,4.98,0.9,31.8,138.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_691,CRUST,0.000376036,4.98,0.9,31.8,139.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_692,CRUST,0.000379679,4.98,0.9,31.8,139.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_693,CRUST,0.000391405,4.98,0.9,31.8,139.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_694,CRUST,0.000422865,4.98,0.9,31.8,139.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_695,CRUST,0.000492721,4.98,0.9,31.8,139.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_696,CRUST,0.000617177,4.98,0.9,31.8,139.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_697,CRUST,0.000785301,4.98,0.9,31.8,139.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_698,CRUST,0.000939369,4.98,0.9,31.8,139.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_699,CRUST,0.000999222,4.98,0.9,31.8,139.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_700,CRUST,0.000927715,4.98,0.9,31.8,139.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_701,CRUST,0.000770077,4.98,0.9,31.8,140.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_702,CRUST,0.000617823,4.98,0.9,31.8,140.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_703,CRUST,0.000537379,4.98,0.9,31.8,140.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_704,CRUST,0.000539364,4.98,0.9,31.8,140.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_705,CRUST,0.000603073,4.98,0.9,31.8,140.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_706,CRUST,0.000704563,4.98,0.9,31.8,140.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_707,CRUST,0.000811544,4.98,0.9,31.8,140.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_708,CRUST,0.000878491,4.98,0.9,31.8,140.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_709,CRUST,0.000875581,4.98,0.9,31.8,140.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_710,CRUST,0.000811637,4.98,0.9,31.8,140.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_711,CRUST,0.000375258,4.98,0.9,31.7,138.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_712,CRUST,0.000375263,4.98,0.9,31.7,138.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_713,CRUST,0.00037533,4.98,0.9,31.7,138.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_714,CRUST,0.000375715,4.98,0.9,31.7,139.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_715,CRUST,0.000377729,4.98,0.9,31.7,139.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_716,CRUST,0.000386149,4.98,0.9,31.7,139.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_717,CRUST,0.000413607,4.98,0.9,31.7,139.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_718,CRUST,0.000481565,4.98,0.9,31.7,139.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_719,CRUST,0.000606773,4.98,0.9,31.7,139.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_720,CRUST,0.000773793,4.98,0.9,31.7,139.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_721,CRUST,0.000923425,4.98,0.9,31.7,139.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_722,CRUST,0.000984611,4.98,0.9,31.7,139.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_723,CRUST,0.000928911,4.98,0.9,31.7,139.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_724,CRUST,0.00079916,4.98,0.9,31.7,140.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_725,CRUST,0.000684475,4.98,0.9,31.7,140.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_726,CRUST,0.000655471,4.98,0.9,31.7,140.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_727,CRUST,0.000717043,4.98,0.9,31.7,140.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_728,CRUST,0.000826587,4.98,0.9,31.7,140.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_729,CRUST,0.000943718,4.98,0.9,31.7,140.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_730,CRUST,0.00103814,4.98,0.9,31.7,140.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_731,CRUST,0.00107228,4.98,0.9,31.7,140.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_732,CRUST,0.00102267,4.98,0.9,31.7,140.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_733,CRUST,0.000907611,4.98,0.9,31.7,140.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_734,CRUST,0.000375653,4.98,0.9,31.6,138.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_735,CRUST,0.000375721,4.98,0.9,31.6,138.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_736,CRUST,0.000376171,4.98,0.9,31.6,139.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_737,CRUST,0.000378858,4.98,0.9,31.6,139.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_738,CRUST,0.000391032,4.98,0.9,31.6,139.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_739,CRUST,0.000432482,4.98,0.9,31.6,139.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_740,CRUST,0.00053689,4.98,0.9,31.6,139.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_741,CRUST,0.000729432,4.98,0.9,31.6,139.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_742,CRUST,0.000984114,4.98,0.9,31.6,139.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_743,CRUST,0.00121003,4.98,0.9,31.6,139.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_744,CRUST,0.00130306,4.98,0.9,31.6,139.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_745,CRUST,0.00122388,4.98,0.9,31.6,139.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_746,CRUST,0.00103687,4.98,0.9,31.6,140.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_747,CRUST,0.000876469,4.98,0.9,31.6,140.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_748,CRUST,0.000849089,4.98,0.9,31.6,140.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_749,CRUST,0.000950454,4.98,0.9,31.6,140.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_750,CRUST,0.00109189,4.98,0.9,31.6,140.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_751,CRUST,0.0011997,4.98,0.9,31.6,140.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_752,CRUST,0.00125043,4.98,0.9,31.6,140.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_753,CRUST,0.00123,4.98,0.9,31.6,140.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_754,CRUST,0.00112847,4.98,0.9,31.6,140.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_755,CRUST,0.000968954,4.98,0.9,31.6,140.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_756,CRUST,0.000376047,4.98,0.9,31.5,138.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_757,CRUST,0.000376128,4.98,0.9,31.5,138.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_758,CRUST,0.00037666,4.98,0.9,31.5,139.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_759,CRUST,0.000379854,4.98,0.9,31.5,139.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_760,CRUST,0.000394381,4.98,0.9,31.5,139.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_761,CRUST,0.000444005,4.98,0.9,31.5,139.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_762,CRUST,0.000569223,4.98,0.9,31.5,139.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_763,CRUST,0.000800193,4.98,0.9,31.5,139.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_764,CRUST,0.00110546,4.98,0.9,31.5,139.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_765,CRUST,0.00137593,4.98,0.9,31.5,139.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_766,CRUST,0.00148735,4.98,0.9,31.5,139.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_767,CRUST,0.00139303,4.98,0.9,31.5,139.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_768,CRUST,0.00116996,4.98,0.9,31.5,140.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_769,CRUST,0.000978415,4.98,0.9,31.5,140.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_770,CRUST,0.000943062,4.98,0.9,31.5,140.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_771,CRUST,0.00104968,4.98,0.9,31.5,140.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_772,CRUST,0.00117746,4.98,0.9,31.5,140.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_773,CRUST,0.00123245,4.98,0.9,31.5,140.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_774,CRUST,0.00120764,4.98,0.9,31.5,140.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_775,CRUST,0.00112503,4.98,0.9,31.5,140.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_776,CRUST,0.000995575,4.98,0.9,31.5,140.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_777,CRUST,0.000839193,4.98,0.9,31.5,140.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_778,CRUST,0.00037644,4.98,0.9,31.4,138.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_779,CRUST,0.000376508,4.98,0.9,31.4,138.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_780,CRUST,0.00037695,4.98,0.9,31.4,139.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_781,CRUST,0.000379576,4.98,0.9,31.4,139.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_782,CRUST,0.000391473,4.98,0.9,31.4,139.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_783,CRUST,0.000432104,4.98,0.9,31.4,139.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_784,CRUST,0.000534712,4.98,0.9,31.4,139.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_785,CRUST,0.000724106,4.98,0.9,31.4,139.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_786,CRUST,0.00097451,4.98,0.9,31.4,139.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_787,CRUST,0.00119638,4.98,0.9,31.4,139.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_788,CRUST,0.00128777,4.98,0.9,31.4,139.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_789,CRUST,0.00121036,4.98,0.9,31.4,139.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_790,CRUST,0.00102724,4.98,0.9,31.4,140.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_791,CRUST,0.000869516,4.98,0.9,31.4,140.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_792,CRUST,0.000837726,4.98,0.9,31.4,140.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_793,CRUST,0.000915336,4.98,0.9,31.4,140.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_794,CRUST,0.00099573,4.98,0.9,31.4,140.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_795,CRUST,0.000999136,4.98,0.9,31.4,140.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_796,CRUST,0.000931623,4.98,0.9,31.4,140.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_797,CRUST,0.000833383,4.98,0.9,31.4,140.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_798,CRUST,0.000726476,4.98,0.9,31.4,140.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_799,CRUST,0.000622125,4.98,0.9,31.4,140.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_800,CRUST,0.000533084,4.98,0.9,31.4,141.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_801,CRUST,0.000376831,4.98,0.9,31.3,138.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_802,CRUST,0.000376871,4.98,0.9,31.3,138.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_803,CRUST,0.000377121,4.98,0.9,31.3,139.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_804,CRUST,0.000378581,4.98,0.9,31.3,139.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_805,CRUST,0.000385159,4.98,0.9,31.3,139.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_806,CRUST,0.0004076,4.98,0.9,31.3,139.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_807,CRUST,0.000464317,4.98,0.9,31.3,139.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_808,CRUST,0.000569101,4.98,0.9,31.3,139.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_809,CRUST,0.000707716,4.98,0.9,31.3,139.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_810,CRUST,0.000830565,4.98,0.9,31.3,139.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_811,CRUST,0.000881165,4.98,0.9,31.3,139.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_812,CRUST,0.000838271,4.98,0.9,31.3,139.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_813,CRUST,0.000736785,4.98,0.9,31.3,140.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_814,CRUST,0.000649166,4.98,0.9,31.3,140.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_815,CRUST,0.000630455,4.98,0.9,31.3,140.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_816,CRUST,0.000669692,4.98,0.9,31.3,140.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_817,CRUST,0.00070506,4.98,0.9,31.3,140.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_818,CRUST,0.000691419,4.98,0.9,31.3,140.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_819,CRUST,0.000636733,4.98,0.9,31.3,140.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_820,CRUST,0.000571903,4.98,0.9,31.3,140.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_821,CRUST,0.000514131,4.98,0.9,31.3,140.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_822,CRUST,0.000466997,4.98,0.9,31.3,140.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_823,CRUST,0.000431386,4.98,0.9,31.3,141.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_824,CRUST,0.000377238,4.98,0.9,31.2,138.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_825,CRUST,0.000377333,4.98,0.9,31.2,139.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_826,CRUST,0.000377882,4.98,0.9,31.2,139.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_827,CRUST,0.000380334,4.98,0.9,31.2,139.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_828,CRUST,0.000388683,4.98,0.9,31.2,139.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_829,CRUST,0.0004098,4.98,0.9,31.2,139.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_830,CRUST,0.000448848,4.98,0.9,31.2,139.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_831,CRUST,0.000500535,4.98,0.9,31.2,139.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_832,CRUST,0.000546354,4.98,0.9,31.2,139.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_833,CRUST,0.000565226,4.98,0.9,31.2,139.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_834,CRUST,0.000549216,4.98,0.9,31.2,139.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_835,CRUST,0.000511334,4.98,0.9,31.2,140.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_836,CRUST,0.00047858,4.98,0.9,31.2,140.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_837,CRUST,0.000471329,4.98,0.9,31.2,140.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_838,CRUST,0.00048504,4.98,0.9,31.2,140.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_839,CRUST,0.00049595,4.98,0.9,31.2,140.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_840,CRUST,0.000486986,4.98,0.9,31.2,140.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_841,CRUST,0.000462329,4.98,0.9,31.2,140.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_842,CRUST,0.000435764,4.98,0.9,31.2,140.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_843,CRUST,0.000414933,4.98,0.9,31.2,140.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_844,CRUST,0.000400308,4.98,0.9,31.2,140.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_3_845,CRUST,0.000390498,4.98,0.9,31.2,141.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
