,code,source,proba1an
30265,CPCF_INTER_1_1012,ZoneEarthquake,0.0237707
30266,CGR5_7_5095,ZoneEarthquake,0.000328546
30267,CPCF_INTER_12_6669,DomainEarthquake,0.00312443
30268,CPCF_INTER_12_6660,DomainEarthquake,0.00296718
30269,CGR5_14_6219,ZoneEarthquake,0.00101261
30270,CGR5_14_6218,ZoneEarthquake,0.000868652
30271,CGR5_14_6211,ZoneEarthquake,0.00132766
30272,CGR5_14_6210,ZoneEarthquake,0.00119964
30273,CGR5_14_6213,ZoneEarthquake,0.00124929
30274,CGR5_14_6212,ZoneEarthquake,0.00135087
30275,CGR5_14_6215,ZoneEarthquake,0.000910122
30276,CGR5_14_6214,ZoneEarthquake,0.00107522
30277,CGR5_14_6217,ZoneEarthquake,0.000798747
30278,CGR5_14_6216,ZoneEarthquake,0.000811652
30279,G030102,SegmentEarthquake,0.000285673473275
30280,G030103,SegmentEarthquake,0.000263123271735
30281,G030100,SegmentEarthquake,7.40713306576e-05
30282,G030101,SegmentEarthquake,1.43883856948e-05
30283,G030106,SegmentEarthquake,2.46302385426e-05
30284,G030107,SegmentEarthquake,0.000126574267282
30285,G030104,SegmentEarthquake,0.000114935923096
30286,G030105,SegmentEarthquake,0.000227246902783
30287,CPCF_INTRA_2_1889,ZoneEarthquake,0.00114299
30288,CPCF_INTRA_2_1888,ZoneEarthquake,0.00116832
30289,G030108,SegmentEarthquake,0.000312451176961
30290,G030109,SegmentEarthquake,2.95853611612e-05
30291,CGR5_25_10169,ZoneEarthquake,0.000826078
30292,CGR5_25_10168,ZoneEarthquake,0.000826078
30293,CGR5_25_10165,ZoneEarthquake,0.000826078
30294,CGR5_25_10164,ZoneEarthquake,0.000826078
30295,CGR5_25_10167,ZoneEarthquake,0.000826078
30296,CGR5_25_10166,ZoneEarthquake,0.000826078
30297,CGR5_25_10161,ZoneEarthquake,0.000826078
30298,CGR5_25_10160,ZoneEarthquake,0.000826078
30299,CGR5_25_10163,ZoneEarthquake,0.000826078
30300,CGR5_25_10162,ZoneEarthquake,0.000826078
30301,CGR5_3_398,ZoneEarthquake,0.000252995
30302,CGR5_3_399,ZoneEarthquake,0.000252994
30303,CGR5_3_394,ZoneEarthquake,0.000263467
30304,CGR5_3_395,ZoneEarthquake,0.000260097
30305,CGR5_3_396,ZoneEarthquake,0.000257026
30306,CGR5_3_397,ZoneEarthquake,0.000254473
30307,CPCF_INTRA_2_1882,ZoneEarthquake,0.00179503
30308,CGR5_15_6078,ZoneEarthquake,0.00128819
30309,CGR5_15_6079,ZoneEarthquake,0.00122076
30310,CGR5_15_6077,ZoneEarthquake,0.00128234
30311,CGR5_16_7096,ZoneEarthquake,0.000373559
30312,CPHL_INTRA_1_236,ZoneEarthquake,0.000739978
30313,CPHL_INTRA_1_237,ZoneEarthquake,0.00081252
30314,CPHL_INTRA_1_234,ZoneEarthquake,0.00073691
30315,CPHL_INTRA_1_235,ZoneEarthquake,0.000732005
30316,CPHL_INTER_1_238,ZoneEarthquake,0.000317682
30317,CPHL_INTER_1_239,ZoneEarthquake,0.000365035
30318,CPHL_INTRA_1_230,ZoneEarthquake,0.000557735
30319,CPHL_INTRA_1_231,ZoneEarthquake,0.000589917
30320,CPHL_INTER_1_234,ZoneEarthquake,0.000245637
30321,CPHL_INTER_1_235,ZoneEarthquake,0.000244002
30322,CPHL_INTER_1_236,ZoneEarthquake,0.000246659
30323,CPHL_INTER_1_237,ZoneEarthquake,0.00027084
30324,CPHL_INTER_1_230,ZoneEarthquake,0.000185911
30325,CPHL_INTER_1_231,ZoneEarthquake,0.000196639
30326,CPHL_INTER_1_232,ZoneEarthquake,0.000216985
30327,CPHL_INTER_1_233,ZoneEarthquake,0.000236836
30328,CPHL_INTER_5_2143,ZoneEarthquake,0.00397037
30329,CGR5_7_3400,ZoneEarthquake,0.000311201
30330,CGR5_7_3401,ZoneEarthquake,0.000313568
30331,CGR5_7_3402,ZoneEarthquake,0.000314735
30332,CGR5_7_3403,ZoneEarthquake,0.000314288
30333,CPHL_INTRA_7_4739,ZoneEarthquake,0.000330768
30334,CPHL_INTER_5_3892,ZoneEarthquake,0.00280025
30335,CPHL_INTER_5_3893,ZoneEarthquake,0.00298421
30336,CPHL_INTER_5_3890,ZoneEarthquake,0.00244637
30337,CPHL_INTER_5_3891,ZoneEarthquake,0.00258523
30338,CPHL_INTER_5_3896,ZoneEarthquake,0.00208544
30339,CPHL_INTER_5_3897,ZoneEarthquake,0.00176286
30340,CPHL_INTER_5_3894,ZoneEarthquake,0.00291462
30341,CPHL_INTER_5_3895,ZoneEarthquake,0.00254311
30342,CPHL_INTER_5_3898,ZoneEarthquake,0.00160609
30343,CPHL_INTER_5_3899,ZoneEarthquake,0.00153569
30344,CPHL_INTER_5_2142,ZoneEarthquake,0.00336198
30345,CPHL_INTRA_5_2628,ZoneEarthquake,0.000948466
30346,CPHL_INTRA_5_2629,ZoneEarthquake,0.000802325
30347,CPHL_INTRA_5_2620,ZoneEarthquake,0.00201419
30348,CPHL_INTRA_5_2621,ZoneEarthquake,0.00183925
30349,CPHL_INTRA_5_2622,ZoneEarthquake,0.00202016
30350,CPHL_INTRA_5_2623,ZoneEarthquake,0.00235315
30351,CPHL_INTRA_5_2624,ZoneEarthquake,0.00249834
30352,CPHL_INTRA_5_2625,ZoneEarthquake,0.00227243
30353,CPHL_INTRA_5_2626,ZoneEarthquake,0.00178016
30354,CPHL_INTRA_5_2627,ZoneEarthquake,0.00127927
30355,CPHL_INTRA_4_1969,ZoneEarthquake,0.00145492
30356,CPHL_INTRA_4_1968,ZoneEarthquake,0.00187786
30357,CPHL_INTRA_4_1967,ZoneEarthquake,0.00248291
30358,CGR5_23_5821,ZoneEarthquake,0.000255499
30359,CGR5_23_5820,ZoneEarthquake,0.000258513
30360,CGR5_23_5823,ZoneEarthquake,0.000247434
30361,CGR5_23_5822,ZoneEarthquake,0.000251637
30362,CGR5_23_5825,ZoneEarthquake,0.000241439
30363,CGR5_23_5824,ZoneEarthquake,0.000243774
30364,CGR5_23_5827,ZoneEarthquake,0.000241935
30365,CGR5_23_5826,ZoneEarthquake,0.000240797
30366,CGR5_23_5829,ZoneEarthquake,0.000248541
30367,CGR5_23_5828,ZoneEarthquake,0.000244732
30368,CIZU_3_1336,ZoneEarthquake,0.000392373
30369,CIZU_3_1337,ZoneEarthquake,0.000386829
30370,CIZU_3_1334,ZoneEarthquake,0.000461989
30371,CIZU_3_1335,ZoneEarthquake,0.000412134
30372,CIZU_3_1332,ZoneEarthquake,0.000641032
30373,CIZU_3_1333,ZoneEarthquake,0.000548058
30374,CIZU_3_1330,ZoneEarthquake,0.000641024
30375,CIZU_3_1331,ZoneEarthquake,0.000682617
30376,CIZU_3_1338,ZoneEarthquake,0.000385709
30377,CIZU_3_1339,ZoneEarthquake,0.000385544
30378,CGR5_23_6914,ZoneEarthquake,0.000249814
30379,CPCF_INTRA_10_1511,DomainEarthquake,0.00443906
30380,CPCF_INTRA_10_1510,DomainEarthquake,0.00388197
30381,CGR5_23_6915,ZoneEarthquake,0.000251865
30382,CGR5_23_6916,ZoneEarthquake,0.000254162
30383,CGR5_23_6917,ZoneEarthquake,0.000255698
30384,CIZU_3_558,ZoneEarthquake,0.000859557
30385,CIZU_3_1944,ZoneEarthquake,0.00056996
30386,CIZU_3_1947,ZoneEarthquake,0.000918325
30387,CIZU_3_1946,ZoneEarthquake,0.000821339
30388,CPCF_INTRA_12_5977,DomainEarthquake,0.000387141
30389,CPCF_INTRA_2_2236,ZoneEarthquake,0.0010121
30390,CPCF_INTRA_2_2235,ZoneEarthquake,0.0010148
30391,CPCF_INTRA_2_2234,ZoneEarthquake,0.00102267
30392,CPCF_INTRA_2_2233,ZoneEarthquake,0.0010353
30393,CPCF_INTRA_2_2232,ZoneEarthquake,0.00105159
30394,CPCF_INTRA_2_2231,ZoneEarthquake,0.00106948
30395,CPCF_INTRA_2_2230,ZoneEarthquake,0.00108611
30396,CIZU_3_559,ZoneEarthquake,0.001161
30397,CPCF_INTRA_12_5979,DomainEarthquake,0.000359399
30398,CPCF_INTRA_12_5978,DomainEarthquake,0.000348918
30399,CPCF_INTRA_12_6219,DomainEarthquake,0.00047012
30400,CPHL_INTRA_1_130,ZoneEarthquake,0.000403203
30401,CPHL_INTER_2_1617,ZoneEarthquake,0.00767395
30402,CPHL_INTER_2_1616,ZoneEarthquake,0.00679381
30403,CPHL_INTER_2_1615,ZoneEarthquake,0.00536156
30404,CPHL_INTER_2_1614,ZoneEarthquake,0.00393218
30405,CPHL_INTER_2_1619,ZoneEarthquake,0.00659169
30406,CPHL_INTER_2_1618,ZoneEarthquake,0.00759272
30407,CPHL_INTRA_1_133,ZoneEarthquake,0.000414392
30408,CPCF_INTRA_11_4344,DomainEarthquake,0.00798993
30409,CPCF_INTER_12_5669,DomainEarthquake,0.00313729
30410,CIZU_1_99,ZoneEarthquake,0.00553361
30411,CPCF_INTRA_2_2066,ZoneEarthquake,0.00346286
30412,CGR5_1_1556,ZoneEarthquake,0.000644336
30413,CGR5_1_1557,ZoneEarthquake,0.000663682
30414,CGR5_1_1554,ZoneEarthquake,0.000629594
30415,CGR5_1_1555,ZoneEarthquake,0.000634139
30416,CGR5_9_6386,ZoneEarthquake,0.000372459
30417,CGR5_9_6387,ZoneEarthquake,0.000378904
30418,CGR5_9_6384,ZoneEarthquake,0.000340322
30419,CGR5_1_1559,ZoneEarthquake,0.000750668
30420,CGR5_9_6382,ZoneEarthquake,0.000368666
30421,CGR5_9_6383,ZoneEarthquake,0.000337392
30422,CGR5_9_6380,ZoneEarthquake,0.000831131
30423,CGR5_9_6381,ZoneEarthquake,0.000488836
30424,CPCF_INTRA_12_6995,DomainEarthquake,0.000242962
30425,CPCF_INTRA_12_6996,DomainEarthquake,0.000218756
30426,CPCF_INTRA_2_2065,ZoneEarthquake,0.00341938
30427,CPHL_INTRA_4_3557,ZoneEarthquake,0.00170379
30428,CPCF_INTRA_2_2062,ZoneEarthquake,0.00314071
30429,CPCF_INTRA_12_6998,DomainEarthquake,0.000223088
30430,CPCF_INTRA_12_6999,DomainEarthquake,0.000253175
30431,CPCF_INTRA_2_2063,ZoneEarthquake,0.00329058
30432,CPHL_INTRA_4_3551,ZoneEarthquake,0.00297655
30433,CPCF_INTRA_12_5806,DomainEarthquake,0.000321828
30434,CPCF_INTRA_12_6218,DomainEarthquake,0.000452518
30435,CGR5_1_1628,ZoneEarthquake,0.000639591
30436,CPCF_INTER_1_679,ZoneEarthquake,0.0183647
30437,CPCF_INTER_1_678,ZoneEarthquake,0.0194061
30438,CGR5_1_1629,ZoneEarthquake,0.000656388
30439,CPCF_INTER_1_673,ZoneEarthquake,0.019214
30440,CPCF_INTER_1_672,ZoneEarthquake,0.0186968
30441,CPCF_INTER_1_671,ZoneEarthquake,0.0181279
30442,CPCF_INTER_1_670,ZoneEarthquake,0.0174411
30443,CPCF_INTER_1_677,ZoneEarthquake,0.0200205
30444,CPCF_INTER_1_676,ZoneEarthquake,0.0202159
30445,CPCF_INTER_1_675,ZoneEarthquake,0.020067
30446,CPCF_INTER_1_674,ZoneEarthquake,0.0196933
30447,CPCF_INTRA_12_6669,DomainEarthquake,0.000390115
30448,CPCF_INTRA_13_7257,DomainEarthquake,0.000818842
30449,CPHL_INTRA_1_137,ZoneEarthquake,0.000608404
30450,CPCF_INTRA_12_6660,DomainEarthquake,0.000370481
30451,CPCF_INTRA_13_7256,DomainEarthquake,0.000575823
30452,CPCF_INTRA_13_7255,DomainEarthquake,0.00043382
30453,CPCF_INTRA_13_7254,DomainEarthquake,0.000373068
30454,CPHL_INTRA_1_136,ZoneEarthquake,0.000516295
30455,CGR5_1_1624,ZoneEarthquake,0.00063271
30456,CGR5_1_1625,ZoneEarthquake,0.000629865
30457,CPCF_INTRA_3_2924,ZoneEarthquake,0.000420961
30458,CPCF_INTRA_3_2925,ZoneEarthquake,0.000447231
30459,CPCF_INTRA_3_2926,ZoneEarthquake,0.000484955
30460,CPCF_INTRA_3_2927,ZoneEarthquake,0.000526378
30461,CPCF_INTRA_3_2920,ZoneEarthquake,0.000421177
30462,CPCF_INTRA_3_2921,ZoneEarthquake,0.000408603
30463,CPCF_INTRA_3_2922,ZoneEarthquake,0.000404009
30464,CPCF_INTRA_3_2923,ZoneEarthquake,0.000407397
30465,CPCF_INTRA_10_180,DomainEarthquake,0.00328039
30466,CPCF_INTRA_10_181,DomainEarthquake,0.00418135
30467,CPCF_INTRA_10_182,DomainEarthquake,0.00507506
30468,CPCF_INTRA_10_183,DomainEarthquake,0.00576109
30469,CPCF_INTRA_10_184,DomainEarthquake,0.00609634
30470,CPCF_INTER_12_6501,DomainEarthquake,0.0018129
30471,CPCF_INTER_12_6500,DomainEarthquake,0.00165734
30472,CPCF_INTER_12_6503,DomainEarthquake,0.00230631
30473,AETRF,PointsEarthquake,0.0210193721419
30474,CPCF_INTER_12_6505,DomainEarthquake,0.00229739
30475,CPCF_INTER_12_6504,DomainEarthquake,0.00241128
30476,CPCF_INTER_12_6507,DomainEarthquake,0.0019571
30477,CPCF_INTER_12_6506,DomainEarthquake,0.00207148
30478,CPCF_INTER_12_6509,DomainEarthquake,0.00302759
30479,CPCF_INTER_12_6508,DomainEarthquake,0.00219714
30480,CGR5_25_9009,ZoneEarthquake,0.00101739
30481,CGR5_25_9008,ZoneEarthquake,0.000899725
30482,CGR5_25_9005,ZoneEarthquake,0.0008034
30483,CGR5_25_9004,ZoneEarthquake,0.000801607
30484,CGR5_25_9007,ZoneEarthquake,0.000836903
30485,CGR5_25_9006,ZoneEarthquake,0.000811253
30486,CGR5_25_9001,ZoneEarthquake,0.000801257
30487,CGR5_25_9000,ZoneEarthquake,0.000801257
30488,CGR5_25_9003,ZoneEarthquake,0.0008013
30489,CGR5_25_9002,ZoneEarthquake,0.000801259
30490,CGR5_22_3705,ZoneEarthquake,0.000276278
30491,CGR5_22_3704,ZoneEarthquake,0.000277965
30492,CGR5_22_3707,ZoneEarthquake,0.000273612
30493,CGR5_22_3706,ZoneEarthquake,0.000274701
30494,CGR5_22_3703,ZoneEarthquake,0.000279498
30495,CGR5_22_3702,ZoneEarthquake,0.000280597
30496,CGR5_22_3709,ZoneEarthquake,0.000275648
30497,CGR5_22_3708,ZoneEarthquake,0.00027365
30498,CPHL_INTRA_1_1347,ZoneEarthquake,0.000537278
30499,CPCF_INTER_2_1384,ZoneEarthquake,0.0144435
30500,CPCF_INTER_2_1380,ZoneEarthquake,0.00994073
30501,CPCF_INTER_2_1381,ZoneEarthquake,0.0109667
30502,CPCF_INTER_2_1382,ZoneEarthquake,0.012292
30503,CPCF_INTER_2_1383,ZoneEarthquake,0.0135884
30504,CPHL_INTRA_1_1333,ZoneEarthquake,0.000528865
30505,CPCF_INTER_12_8064,DomainEarthquake,0.00177056
30506,CPCF_INTER_12_8067,DomainEarthquake,0.00249941
30507,CPCF_INTER_12_8060,DomainEarthquake,0.00213974
30508,CPCF_INTER_12_8061,DomainEarthquake,0.00210098
30509,CPCF_INTER_12_8062,DomainEarthquake,0.00202402
30510,CPCF_INTER_12_8063,DomainEarthquake,0.00189731
30511,CPCF_INTER_12_8068,DomainEarthquake,0.00259843
30512,CPCF_INTER_12_8069,DomainEarthquake,0.00243641
30513,CGR5_22_4281,ZoneEarthquake,0.00027923
30514,CGR5_22_4280,ZoneEarthquake,0.000279896
30515,CGR5_22_4283,ZoneEarthquake,0.000278888
30516,CGR5_22_4282,ZoneEarthquake,0.000278842
30517,CGR5_22_4285,ZoneEarthquake,0.000286437
30518,CGR5_22_4284,ZoneEarthquake,0.000280726
30519,CGR5_22_4287,ZoneEarthquake,0.000307339
30520,CGR5_22_4286,ZoneEarthquake,0.000296501
30521,CGR5_25_9917,ZoneEarthquake,0.00243651
30522,CGR5_25_9916,ZoneEarthquake,0.00240572
30523,CGR5_25_9915,ZoneEarthquake,0.00212883
30524,CGR5_25_9914,ZoneEarthquake,0.0017005
30525,CGR5_25_9913,ZoneEarthquake,0.00128813
30526,CGR5_25_9912,ZoneEarthquake,0.00101193
30527,CGR5_25_9911,ZoneEarthquake,0.000880262
30528,CGR5_25_9910,ZoneEarthquake,0.000836704
30529,CPHL_INTRA_7_4769,ZoneEarthquake,0.000311857
30530,CPHL_INTRA_7_4768,ZoneEarthquake,0.00032772
30531,CGR5_21_7915,ZoneEarthquake,0.000882856
30532,CGR5_21_7914,ZoneEarthquake,0.000815124
30533,CGR5_21_7917,ZoneEarthquake,0.00103274
30534,CGR5_21_7916,ZoneEarthquake,0.000963844
30535,CGR5_21_7919,ZoneEarthquake,0.00108592
30536,CGR5_21_7918,ZoneEarthquake,0.00106992
30537,CPHL_INTRA_7_4761,ZoneEarthquake,0.000282572
30538,CPHL_INTRA_7_4760,ZoneEarthquake,0.000279438
30539,CPHL_INTRA_7_4763,ZoneEarthquake,0.000306193
30540,CPHL_INTRA_7_4762,ZoneEarthquake,0.000291494
30541,CPHL_INTRA_7_4765,ZoneEarthquake,0.00033745
30542,CPHL_INTRA_7_4764,ZoneEarthquake,0.000323354
30543,CJPS_1_1,ZoneEarthquake,0.000402257
30544,CJPS_1_3,ZoneEarthquake,0.000403115
30545,CJPS_1_2,ZoneEarthquake,0.000403987
30546,CJPS_1_5,ZoneEarthquake,0.000395599
30547,CJPS_1_4,ZoneEarthquake,0.0003996
30548,CJPS_1_7,ZoneEarthquake,0.000401047
30549,CJPS_1_6,ZoneEarthquake,0.000399007
30550,CJPS_1_9,ZoneEarthquake,0.000398213
30551,CJPS_1_8,ZoneEarthquake,0.000400841
30552,CPHL_INTER_1_707,ZoneEarthquake,0.000110144
30553,CGR5_22_4867,ZoneEarthquake,0.000277898
30554,CGR5_22_4866,ZoneEarthquake,0.000276508
30555,CGR5_22_4869,ZoneEarthquake,0.000279689
30556,CGR5_22_4868,ZoneEarthquake,0.000279206
30557,CPCF_INTER_1_1259,ZoneEarthquake,0.010343
30558,CPCF_INTER_1_1258,ZoneEarthquake,0.0105205
30559,CPCF_INTER_1_1257,ZoneEarthquake,0.0106066
30560,CPCF_INTER_1_1256,ZoneEarthquake,0.0106008
30561,CPCF_INTER_1_1255,ZoneEarthquake,0.0105379
30562,CPCF_INTER_1_1254,ZoneEarthquake,0.0105144
30563,CPCF_INTER_1_1253,ZoneEarthquake,0.0106813
30564,CPCF_INTER_1_1252,ZoneEarthquake,0.0112001
30565,CPCF_INTER_1_1251,ZoneEarthquake,0.0121886
30566,CPCF_INTER_1_1250,ZoneEarthquake,0.0136711
30567,CPCF_INTER_2_2129,ZoneEarthquake,0.0112182
30568,CPCF_INTER_2_2128,ZoneEarthquake,0.0106028
30569,CPCF_INTRA_1_1260,ZoneEarthquake,0.00336047
30570,CPCF_INTRA_1_1261,ZoneEarthquake,0.00324959
30571,CPCF_INTER_2_2127,ZoneEarthquake,0.00941884
30572,CGR5_8_3123,ZoneEarthquake,0.000562967
30573,CGR5_8_3126,ZoneEarthquake,0.000579989
30574,CGR5_8_3127,ZoneEarthquake,0.000574685
30575,CGR5_8_3124,ZoneEarthquake,0.000561138
30576,CGR5_8_3125,ZoneEarthquake,0.000572135
30577,CGR5_8_3128,ZoneEarthquake,0.000556719
30578,CGR5_8_3129,ZoneEarthquake,0.000532719
30579,CPHL_INTRA_1_1345,ZoneEarthquake,0.000616949
30580,CPCF_INTER_8_4846,ZoneEarthquake,0.0114439
30581,CPCF_INTER_8_4847,ZoneEarthquake,0.0118559
30582,CPCF_INTER_8_4848,ZoneEarthquake,0.0125222
30583,CPCF_INTER_8_4849,ZoneEarthquake,0.0134511
30584,CPCF_INTRA_4_3232,ZoneEarthquake,0.000503031
30585,CPCF_INTRA_4_3230,ZoneEarthquake,0.00066483
30586,CPCF_INTRA_4_3231,ZoneEarthquake,0.000566547
30587,CPHL_INTER_7_4668,ZoneEarthquake,0.000128343
30588,CPHL_INTER_7_4669,ZoneEarthquake,0.00012372
30589,CPCF_INTER_4_3951,ZoneEarthquake,0.00647187
30590,CPCF_INTER_4_3950,ZoneEarthquake,0.00623682
30591,CPCF_INTER_4_3953,ZoneEarthquake,0.00650588
30592,CPCF_INTER_4_3952,ZoneEarthquake,0.00660113
30593,CPCF_INTER_4_3955,ZoneEarthquake,0.00563688
30594,CPCF_INTER_4_3954,ZoneEarthquake,0.00615638
30595,CPCF_INTER_4_3957,ZoneEarthquake,0.00461252
30596,CPCF_INTER_4_3956,ZoneEarthquake,0.00508653
30597,CPCF_INTRA_2_1310,ZoneEarthquake,0.00477429
30598,CPHL_INTRA_4_2202,ZoneEarthquake,0.00247882
30599,CPHL_INTRA_4_2205,ZoneEarthquake,0.00240432
30600,CPHL_INTRA_4_2204,ZoneEarthquake,0.00242129
30601,CPHL_INTRA_4_2206,ZoneEarthquake,0.00239372
30602,CPHL_INTER_1_1230,ZoneEarthquake,0.000179515
30603,CPHL_INTER_1_1231,ZoneEarthquake,0.00016308
30604,CPHL_INTER_1_1232,ZoneEarthquake,0.000154922
30605,CPHL_INTER_1_1233,ZoneEarthquake,0.000158113
30606,CPHL_INTER_1_1234,ZoneEarthquake,0.000170245
30607,CPHL_INTER_1_1235,ZoneEarthquake,0.000187628
30608,CPHL_INTER_1_1236,ZoneEarthquake,0.000204062
30609,CPHL_INTER_1_1237,ZoneEarthquake,0.000210288
30610,CPHL_INTER_1_1238,ZoneEarthquake,0.000200782
30611,CPHL_INTER_1_1239,ZoneEarthquake,0.000180166
30612,CPHL_INTER_5_2071,ZoneEarthquake,0.00433432
30613,CPHL_INTER_5_2070,ZoneEarthquake,0.00348509
30614,CPHL_INTER_5_2077,ZoneEarthquake,0.00253237
30615,CPHL_INTER_5_2076,ZoneEarthquake,0.00346344
30616,CPHL_INTER_5_2075,ZoneEarthquake,0.00455405
30617,CPHL_INTER_5_2074,ZoneEarthquake,0.00538748
30618,F006701,SegmentEarthquake,0.000206038984487
30619,CPCF_INTRA_4_4952,ZoneEarthquake,0.0005665
30620,CPCF_INTRA_4_4953,ZoneEarthquake,0.000544015
30621,CPCF_INTRA_4_4950,ZoneEarthquake,0.00063612
30622,CPCF_INTRA_4_4951,ZoneEarthquake,0.000593394
30623,CPCF_INTRA_4_4954,ZoneEarthquake,0.000520677
30624,CPCF_INTER_7_4438,ZoneEarthquake,0.0180716
30625,CPCF_INTER_7_4439,ZoneEarthquake,0.0189641
30626,CPCF_INTER_7_4436,ZoneEarthquake,0.0147911
30627,CPCF_INTER_7_4437,ZoneEarthquake,0.016691
30628,CPHL_INTRA_5_2428,ZoneEarthquake,0.00174963
30629,CPHL_INTRA_5_2429,ZoneEarthquake,0.00167105
30630,CPHL_INTRA_5_2422,ZoneEarthquake,0.00157171
30631,CPHL_INTRA_5_2423,ZoneEarthquake,0.00155486
30632,CPHL_INTRA_5_2420,ZoneEarthquake,0.00174822
30633,CPHL_INTRA_5_2421,ZoneEarthquake,0.00164975
30634,CPHL_INTRA_5_2426,ZoneEarthquake,0.0017507
30635,CPHL_INTRA_5_2427,ZoneEarthquake,0.00176428
30636,CPHL_INTRA_5_2424,ZoneEarthquake,0.00161312
30637,CPHL_INTRA_5_2425,ZoneEarthquake,0.00169803
30638,CPCF_INTRA_11_4065,DomainEarthquake,0.00184884
30639,CPHL_INTER_5_3308,ZoneEarthquake,0.00145249
30640,CPHL_INTER_5_3309,ZoneEarthquake,0.00141671
30641,CPHL_INTER_5_3302,ZoneEarthquake,0.00145223
30642,CPHL_INTER_5_3303,ZoneEarthquake,0.00151814
30643,CPHL_INTER_5_3301,ZoneEarthquake,0.00141617
30644,CPHL_INTER_5_3306,ZoneEarthquake,0.00159171
30645,CPHL_INTER_5_3307,ZoneEarthquake,0.00151827
30646,CPHL_INTER_5_3304,ZoneEarthquake,0.00159166
30647,CPHL_INTER_5_3305,ZoneEarthquake,0.00162507
30648,CPHL_INTER_1_744,ZoneEarthquake,0.000562164
30649,CPHL_INTER_1_745,ZoneEarthquake,0.000488914
30650,CPHL_INTER_1_746,ZoneEarthquake,0.000396287
30651,CPHL_INTER_1_747,ZoneEarthquake,0.000306952
30652,CPHL_INTER_1_740,ZoneEarthquake,0.000505099
30653,CPHL_INTER_1_741,ZoneEarthquake,0.000550737
30654,CPHL_INTER_1_742,ZoneEarthquake,0.000589762
30655,CPHL_INTER_1_743,ZoneEarthquake,0.000597623
30656,CPHL_INTER_1_748,ZoneEarthquake,0.000237773
30657,CPHL_INTER_1_749,ZoneEarthquake,0.000194441
30658,CGR5_4_173,ZoneEarthquake,0.000196961
30659,CGR5_4_172,ZoneEarthquake,0.000196951
30660,CGR5_4_171,ZoneEarthquake,0.000196954
30661,CGR5_4_170,ZoneEarthquake,0.000196972
30662,CPCF_INTRA_2_2039,ZoneEarthquake,0.00117338
30663,CPCF_INTRA_2_2038,ZoneEarthquake,0.00114065
30664,CPCF_INTER_12_7908,DomainEarthquake,0.00161371
30665,CGR5_20_8587,ZoneEarthquake,0.000767393
30666,CPCF_INTER_12_7902,DomainEarthquake,0.00164721
30667,CPCF_INTER_12_7903,DomainEarthquake,0.00162582
30668,CPCF_INTER_12_7900,DomainEarthquake,0.0018981
30669,CPCF_INTER_12_7901,DomainEarthquake,0.00173083
30670,CGR5_20_8588,ZoneEarthquake,0.000741987
30671,CGR5_20_8589,ZoneEarthquake,0.000719472
30672,CPCF_INTER_12_7904,DomainEarthquake,0.00163019
30673,CPCF_INTER_12_7905,DomainEarthquake,0.00163457
30674,CPHL_INTRA_4_2794,ZoneEarthquake,0.0044757
30675,CGR5_18_7796,ZoneEarthquake,0.000840431
30676,CPCF_INTER_1_851,ZoneEarthquake,0.0136873
30677,CGR5_18_7794,ZoneEarthquake,0.000968762
30678,CPCF_INTER_1_857,ZoneEarthquake,0.0296068
30679,CPCF_INTER_1_856,ZoneEarthquake,0.0295711
30680,CGR5_18_7791,ZoneEarthquake,0.000826621
30681,CGR5_18_7790,ZoneEarthquake,0.000735049
30682,CPHL_INTER_2_1363,ZoneEarthquake,0.00273742
30683,CPHL_INTER_2_1362,ZoneEarthquake,0.00317358
30684,CPHL_INTER_2_1361,ZoneEarthquake,0.00367708
30685,CPHL_INTER_2_1360,ZoneEarthquake,0.00411027
30686,CPHL_INTER_2_1364,ZoneEarthquake,0.00241988
30687,CGR5_3_606,ZoneEarthquake,0.000255515
30688,CGR5_3_607,ZoneEarthquake,0.000253839
30689,CGR5_3_604,ZoneEarthquake,0.000260759
30690,CGR5_3_605,ZoneEarthquake,0.000257959
30691,CGR5_3_602,ZoneEarthquake,0.000265142
30692,CGR5_3_603,ZoneEarthquake,0.00026333
30693,CGR5_3_600,ZoneEarthquake,0.000266521
30694,CGR5_3_601,ZoneEarthquake,0.000266048
30695,CPCF_INTRA_12_7737,DomainEarthquake,0.000198115
30696,CPCF_INTRA_12_7736,DomainEarthquake,0.000198702
30697,CPCF_INTRA_12_7735,DomainEarthquake,0.000201172
30698,CPCF_INTRA_12_7734,DomainEarthquake,0.0002092
30699,CPCF_INTRA_12_7733,DomainEarthquake,0.000228803
30700,CPCF_INTRA_12_7732,DomainEarthquake,0.000262881
30701,CGR5_3_608,ZoneEarthquake,0.000253097
30702,CGR5_3_609,ZoneEarthquake,0.000253477
30703,CGR5_3_1536,ZoneEarthquake,0.000270042
30704,CGR5_3_1537,ZoneEarthquake,0.000271488
30705,CPCF_INTRA_4_2888,ZoneEarthquake,0.000736718
30706,CPCF_INTRA_4_2889,ZoneEarthquake,0.000665342
30707,CGR5_22_3938,ZoneEarthquake,0.000289602
30708,CGR5_22_3939,ZoneEarthquake,0.000286456
30709,CPCF_INTRA_4_2886,ZoneEarthquake,0.000798404
30710,CPCF_INTRA_4_2887,ZoneEarthquake,0.000783637
30711,CGR5_3_1538,ZoneEarthquake,0.000274462
