Code,Proba
CPCF_INTRA_13_5878,0.000328081
CPHL_INTRA_2_1730,0.000781855
CGR5_9_6038,0.000507756
CGR5_9_6039,0.000534208
CPCF_INTRA_4_4817,0.00108001
CPCF_INTRA_4_4816,0.00139166
CGR5_9_6030,0.000471544
CGR5_9_6031,0.000379538
CGR5_9_6032,0.000336509
CGR5_9_6033,0.000323558
CGR5_9_6034,0.00032763
CGR5_9_6035,0.00034755
CGR5_9_6036,0.000388626
CGR5_9_6037,0.000448966
CIZU_1_224,0.00350842
CIZU_1_225,0.00315816
CIZU_1_226,0.00262566
CIZU_1_227,0.00213601
CIZU_1_220,0.00247704
CIZU_1_221,0.00282859
CIZU_1_222,0.00322693
CIZU_1_223,0.00351675
CIZU_1_228,0.00181749
CIZU_1_229,0.00166789
CPHL_INTRA_5_4033,0.000890457
CPHL_INTRA_1_562,0.000591127
CPHL_INTER_1_659,0.000182734
CPHL_INTRA_5_4032,0.000784482
CPCF_INTER_1_729,0.0157167
CPCF_INTER_1_728,0.0170546
CPCF_INTER_1_721,0.0190514
CPCF_INTER_1_720,0.0183848
CPCF_INTER_1_723,0.0197858
CPCF_INTER_1_722,0.0195117
CPCF_INTER_1_725,0.0196285
CPCF_INTER_1_724,0.0198459
CPCF_INTER_1_727,0.0182085
CPCF_INTER_1_726,0.0190828
CPCF_INTER_7_4539,0.014695
CPCF_INTER_7_4538,0.0150158
CPCF_INTER_7_4537,0.0154488
CPCF_INTER_7_4536,0.0160333
CPCF_INTER_7_4535,0.0166915
CPCF_INTER_7_4534,0.0173343
CPCF_INTER_7_4533,0.0178857
CPCF_INTER_7_4532,0.0182169
CPCF_INTER_7_4531,0.0180968
CPHL_INTRA_1_337,0.000757275
CPHL_INTRA_1_336,0.000716503
CGR5_16_7638,0.000494734
CGR5_16_7639,0.000484175
CPCF_INTRA_1_1686,0.00374069
CPCF_INTRA_1_1687,0.00368975
CPHL_INTRA_1_331,0.000626932
CPHL_INTRA_1_330,0.00071298
CGR5_16_7632,0.000528695
CGR5_16_7633,0.000489963
CGR5_16_7630,0.000685776
CGR5_16_7631,0.00060603
CGR5_16_7636,0.000526271
CGR5_16_7637,0.000515594
CGR5_16_7634,0.000493083
CGR5_16_7635,0.000514779
CPHL_INTRA_3_517,0.00376016
CPHL_INTRA_5_2708,0.000900504
CGR5_15_7220,0.000727964
CGR5_15_7221,0.000732358
CGR5_15_7222,0.000734875
CGR5_15_7223,0.000722724
CGR5_15_7224,0.00070779
CGR5_4_569,0.000217375
CPHL_INTRA_1_17,0.000672402
CPHL_INTRA_1_16,0.000699945
CPHL_INTRA_1_15,0.000728889
CPHL_INTER_5_3429,0.00531742
CPHL_INTER_5_3428,0.0042667
CPHL_INTER_5_3423,0.00147235
CPHL_INTER_5_3422,0.00142958
CPHL_INTER_5_3421,0.00141108
CPHL_INTER_5_3420,0.0014042
CPHL_INTER_5_3427,0.00312961
CPHL_INTER_5_3426,0.00227773
CPHL_INTER_5_3425,0.00179488
CPHL_INTER_5_3424,0.00156961
CPCF_INTRA_1_1538,0.00460124
CPCF_INTRA_1_1539,0.00458522
CPHL_INTRA_1_11,0.00070575
CPHL_INTRA_1_10,0.000657482
CPCF_INTRA_1_1536,0.00472201
CPCF_INTRA_1_1537,0.00462937
CGR5_25_9445,0.00500962
CGR5_25_9444,0.00431899
CGR5_25_9447,0.00484139
CGR5_25_9446,0.00527309
CGR5_25_9441,0.00197644
CGR5_25_9440,0.00141857
CGR5_25_9443,0.00350277
CPCF_INTER_2_1967,0.00352962
CPCF_INTER_2_1968,0.00370394
CPCF_INTER_2_1969,0.00384742
CGR5_25_9449,0.00261805
CGR5_25_9448,0.0038094
CPCF_INTRA_12_6199,0.000230882
CPHL_INTER_5_4215,0.00254965
CPHL_INTRA_1_19,0.000663021
CPHL_INTER_5_4214,0.00208331
CPHL_INTRA_1_18,0.000658688
CPCF_INTRA_12_6196,0.000301684
CPHL_INTRA_5_3078,0.00120064
CPCF_INTRA_12_6197,0.000244859
CPHL_INTRA_5_3072,0.00118455
CPHL_INTER_5_4211,0.00144559
CPHL_INTRA_5_3070,0.00126982
CPHL_INTRA_5_3071,0.00129177
CPHL_INTRA_5_3076,0.000953908
CPHL_INTRA_5_3077,0.00109364
CPHL_INTRA_5_3074,0.000899256
CPHL_INTER_5_4210,0.0014266
CPHL_INTER_5_4213,0.00171218
CPHL_INTER_5_4212,0.00151732
CPHL_INTRA_5_4228,0.002063
CPHL_INTRA_5_4229,0.00263667
CPCF_INTRA_7_4588,0.00168072
CPCF_INTRA_7_4589,0.00156327
CPCF_INTRA_7_4584,0.00178027
CPCF_INTRA_7_4585,0.00176603
CPCF_INTRA_7_4586,0.00177109
CPCF_INTRA_7_4587,0.00175254
CPHL_INTRA_5_4226,0.000761891
CPCF_INTRA_7_4581,0.00210273
CPCF_INTRA_7_4582,0.0019539
CPCF_INTRA_7_4583,0.00184165
CPCF_INTER_12_7865,0.00159386
CPCF_INTER_12_7864,0.00159406
CPCF_INTER_12_7867,0.00159686
CPCF_INTER_12_7866,0.0015942
CPCF_INTER_12_7861,0.0016231
CPCF_INTER_12_7860,0.00171887
CPCF_INTER_12_7863,0.00159472
CPCF_INTER_12_7862,0.00159899
CPCF_INTER_12_7869,0.00164586
CPCF_INTER_12_7868,0.00160829
CPCF_INTRA_2_2338,0.00207107
CPCF_INTRA_2_2339,0.00184633
CPHL_INTRA_1_809,0.00139167
CPHL_INTRA_1_808,0.00154481
CPHL_INTRA_1_801,0.000983384
CPHL_INTRA_1_800,0.000873559
CPHL_INTRA_1_803,0.00120567
CPHL_INTRA_1_802,0.0011021
CPHL_INTRA_1_805,0.00141378
CPHL_INTRA_1_804,0.00130189
CPHL_INTRA_1_807,0.00159312
CPHL_INTRA_1_806,0.00153064
CPCF_INTRA_6_4268,0.000464516
CPCF_INTRA_6_4266,0.000456337
CPCF_INTRA_6_4267,0.000456489
CPCF_INTRA_6_4264,0.000485853
CPCF_INTRA_6_4265,0.000466159
CPCF_INTRA_6_4262,0.000543316
CPCF_INTRA_6_4263,0.000512716
CGR5_25_10943,0.000839137
CGR5_25_10942,0.000839137
CGR5_25_10941,0.000839137
CGR5_25_10940,0.000839137
CGR5_25_10947,0.000839137
CGR5_25_10946,0.000839137
CGR5_25_10945,0.000839137
CGR5_25_10944,0.000839137
CGR5_25_10949,0.000954651
CGR5_25_10948,0.000839137
CPCF_INTRA_3_2317,0.000611831
CPCF_INTER_12_7280,0.00276909
CPCF_INTER_12_7287,0.00210229
CPCF_INTER_12_7289,0.00222329
CPCF_INTER_12_7288,0.00207532
CPCF_INTRA_4_4591,0.00058695
CGR5_21_7883,0.000824116
CGR5_21_7882,0.000831172
CGR5_21_7881,0.000859949
CGR5_21_7880,0.000910484
CPHL_INTRA_5_4068,0.00105588
CPCF_INTRA_3_2315,0.000621428
CPCF_INTRA_12_6509,0.000378024
CPCF_INTRA_12_6508,0.000274334
CPCF_INTRA_12_6507,0.000244362
CPCF_INTRA_12_6506,0.000258644
CPCF_INTRA_12_6505,0.000286852
CPCF_INTRA_12_6504,0.000301071
CPCF_INTRA_12_6503,0.000287964
CPCF_INTRA_12_6502,0.000256763
CPCF_INTRA_12_6501,0.000226358
CPCF_INTRA_12_6500,0.000206935
CPCF_INTER_12_7139,0.00433113
CPCF_INTER_12_7138,0.00410063
CPCF_INTRA_3_2314,0.000625537
CPCF_INTER_12_7133,0.00348108
CPCF_INTER_12_7132,0.0029523
CPCF_INTER_12_7131,0.00256102
CPCF_INTER_12_7130,0.00241546
CPCF_INTER_12_7137,0.00386259
CPCF_INTER_12_7136,0.00380131
CPCF_INTER_12_7135,0.00388178
CPCF_INTER_12_7134,0.00383855
CPCF_INTRA_11_3277,0.000989117
CPCF_INTRA_11_3276,0.000954322
CPCF_INTRA_11_3275,0.00092845
CPCF_INTRA_11_3274,0.000912533
CPCF_INTRA_11_3279,0.00105576
CPCF_INTRA_11_3278,0.0010255
CPCF_INTER_12_6426,0.0031914
CPCF_INTER_12_6427,0.00346235
CPHL_INTRA_1_1667,0.00035572
CPCF_INTER_12_6425,0.00280397
CPHL_INTRA_4_2111,0.00325856
CPHL_INTER_5_3008,0.00246836
CPHL_INTRA_1_1669,0.000340366
CPHL_INTRA_1_1668,0.000345757
CPCF_INTER_12_6428,0.00354177
CPCF_INTER_12_6429,0.00340276
CPCF_INTER_1_1169,0.0213566
CPCF_INTER_1_1168,0.019419
CPCF_INTRA_1_66,0.00378668
CPCF_INTRA_1_65,0.00364958
CPCF_INTRA_1_64,0.00349143
CPCF_INTRA_1_63,0.0033184
CPCF_INTRA_1_62,0.00314307
CPCF_INTRA_1_61,0.00298295
CPCF_INTRA_1_60,0.00285513
CGR5_25_10499,0.00112384
CGR5_25_10498,0.00130336
CGR5_25_10491,0.00104366
CGR5_25_10490,0.00138932
CGR5_25_10493,0.000893004
CGR5_25_10492,0.000907613
CGR5_25_10495,0.00112536
CGR5_25_10494,0.000968391
CGR5_25_10497,0.00138513
CGR5_25_10496,0.00130376
CPCF_INTRA_3_2319,0.000611562
CPCF_INTRA_3_2318,0.000616005
CPCF_INTRA_12_7787,0.000278821
G030032,8.33329861116e-06
G030033,7.87370575555e-05
CPCF_INTRA_2_1753,0.00172868
G030031,0.000312451176961
G030036,0.000263123271735
G030037,1.58981248158e-05
G030034,0.000312451176961
G030035,0.000175423208041
CPCF_INTRA_2_1759,0.00190011
CPCF_INTRA_2_1758,0.00195696
G030038,1.77618315996e-05
G030039,1.51056260902e-05
CPCF_INTRA_11_4117,0.00718
CPHL_INTRA_4_2016,0.00223635
CPCF_INTRA_12_7781,0.000198358
CPCF_INTRA_11_5305,0.00153583
CPCF_INTRA_11_5304,0.00150404
CPCF_INTRA_11_5307,0.00152286
CPCF_INTRA_11_5306,0.00153488
CGR5_25_10239,0.000827496
CGR5_25_10238,0.000827496
CPCF_INTRA_11_5303,0.00144545
CGR5_8_3769,0.000539429
CGR5_25_10235,0.000827496
CGR5_25_10234,0.000827498
CGR5_25_10237,0.000827496
CGR5_25_10236,0.000827496
CGR5_25_10231,0.000828215
CGR5_25_10230,0.000830813
CGR5_25_10233,0.000827516
CGR5_25_10232,0.000827628
CJPS_1_102,0.000395973
CJPS_1_103,0.000394775
CJPS_1_100,0.000395995
CJPS_1_101,0.000396423
CJPS_1_106,0.00039268
CJPS_1_107,0.000392985
CJPS_1_104,0.000393462
CJPS_1_105,0.000392703
CJPS_1_108,0.000392997
CJPS_1_109,0.000392383
CPHL_INTER_1_1670,0.00011273
CPHL_INTER_1_1671,0.000112508
CPHL_INTER_1_1672,0.000112458
CPHL_INTER_1_1673,0.000112465
CPHL_INTRA_1_470,0.000634864
CPHL_INTER_5_2432,0.00202446
CPHL_INTER_5_2431,0.00248901
CPHL_INTER_5_2430,0.00298498
CPHL_INTRA_1_474,0.000667752
CPHL_INTRA_1_475,0.000730671
CPHL_INTRA_1_476,0.00078106
CPHL_INTRA_1_477,0.000792576
CPHL_INTRA_1_478,0.000767487
CPHL_INTRA_1_479,0.000744655
CGR5_8_3767,0.000599183
CPHL_INTER_1_308,0.000176481
CPHL_INTER_1_309,0.000193839
CPHL_INTER_1_304,0.00016097
CPHL_INTER_1_305,0.00016798
CPHL_INTER_1_306,0.000172928
CPHL_INTER_1_307,0.000173308
CPHL_INTER_1_300,0.00019835
CPHL_INTER_1_301,0.000183636
CPHL_INTER_1_302,0.000168417
CPHL_INTER_1_303,0.000159713
CPHL_INTRA_5_2060,0.00170075
CPHL_INTRA_5_2067,0.000983478
CPHL_INTRA_5_2068,0.00112781
CPHL_INTRA_5_2069,0.00138479
CPHL_INTRA_4_1533,0.000948962
CPHL_INTER_5_3746,0.0030525
CPHL_INTER_5_3747,0.00304262
CPHL_INTER_5_3744,0.00348595
CPHL_INTER_5_3745,0.00323228
CPHL_INTER_5_3748,0.0029919
CPHL_INTER_5_3749,0.00274772
CGR5_20_8322,0.00143526
CGR5_20_8323,0.00131282
CGR5_23_5951,0.000356373
CGR5_23_5950,0.000344164
CGR5_23_5953,0.000321863
CGR5_23_5952,0.000345713
CGR5_23_5955,0.000290933
CGR5_23_5954,0.000300751
CGR5_23_5957,0.000312145
CGR5_23_5956,0.000293721
CGR5_23_5959,0.000421733
CGR5_23_5958,0.000353379
CIZU_3_1466,0.000387691
CIZU_3_1467,0.000387691
CIZU_3_1464,0.000387691
CIZU_3_1465,0.000387691
CIZU_3_1462,0.000387691
CIZU_3_1463,0.000387691
CIZU_3_1460,0.000387691
CIZU_3_1461,0.000387691
CPCF_INTER_12_6858,0.00758726
CPCF_INTRA_1_1312,0.00683562
CIZU_3_1468,0.000387691
CIZU_3_1469,0.000387691
CPHL_INTRA_7_4673,0.00046888
CPHL_INTRA_7_4672,0.000477321
CPHL_INTRA_7_4671,0.000475593
CPCF_INTRA_1_1313,0.00679987
CPHL_INTRA_7_4674,0.000445639
CPCF_INTRA_1_1314,0.00663912
CPCF_INTRA_1_1315,0.00647161
CPCF_INTRA_1_1316,0.0063611
CPCF_INTRA_1_1317,0.00628355
CGR5_2_2736,0.000534893
CPCF_INTRA_3_3013,0.000632834
CPCF_INTRA_3_3012,0.000596459
CPCF_INTRA_3_3011,0.000551198
CGR5_2_2737,0.000545271
CPHL_INTER_2_1497,0.00316089
CPHL_INTER_5_4114,0.00174736
CPHL_INTER_2_1723,0.00231627
CPHL_INTER_2_1722,0.00299722
CPHL_INTER_2_1721,0.00419342
CPHL_INTER_2_1720,0.00576471
CPHL_INTER_2_1727,0.00191773
CGR5_2_2738,0.000552684
CPHL_INTER_2_1725,0.00192918
CPHL_INTER_2_1724,0.00201962
CPHL_INTER_2_1729,0.00185862
CGR5_2_2739,0.00055274
CPCF_INTER_12_5944,0.00344507
CPCF_INTER_12_5945,0.00400857
CPCF_INTER_12_5946,0.0043758
CPCF_INTER_12_5947,0.00425472
CPCF_INTRA_1_1468,0.00450151
CPCF_INTER_12_5942,0.00272542
CPCF_INTER_12_5943,0.00299404
CPCF_INTRA_1_1469,0.00415575
CPCF_INTER_12_5948,0.00369058
CPCF_INTER_12_5949,0.00305742
CPCF_INTRA_1_1466,0.00496838
CPCF_INTRA_1_1467,0.00478971
CPCF_INTRA_1_1028,0.00391133
CGR5_21_7811,0.00087199
CPCF_INTER_1_1545,0.00999834
CPCF_INTRA_13_7230,0.000894398
CPCF_INTRA_13_7232,0.00137608
CPCF_INTRA_10_654,0.00337487
CPCF_INTRA_10_655,0.00353741
CPCF_INTRA_10_656,0.00375642
CPCF_INTRA_10_657,0.00406986
CPCF_INTRA_10_650,0.00292741
CPCF_INTRA_10_651,0.00298142
CPCF_INTRA_10_652,0.00309731
CPCF_INTRA_10_653,0.00323292
CGR5_8_2839,0.000568709
CGR5_8_2838,0.000566662
CGR5_8_2837,0.000563841
CGR5_8_2836,0.000577108
CGR5_8_2835,0.000611334
CGR5_8_2834,0.00065428
CGR5_8_2833,0.000686854
CPHL_INTER_5_1984,0.00237479
CPCF_INTER_1_1544,0.0106027
CPHL_INTER_5_1985,0.00224583
CGR5_9_5907,0.00051673
CGR5_9_5909,0.000516424
CGR5_9_5908,0.000493738
CGR5_6_1786,0.000381725
CGR5_6_1787,0.000400009
CGR5_6_1784,0.000296243
CGR5_6_1785,0.000341135
CGR5_6_1782,0.00024464
CGR5_6_1783,0.000262037
CGR5_6_1780,0.000258147
CGR5_6_1781,0.000243934
CPHL_INTER_5_1981,0.0053143
CGR5_6_1788,0.000386971
CPCF_INTER_1_1543,0.0113753
CPCF_INTER_1_529,0.0166507
CPCF_INTER_1_528,0.0158068
CPCF_INTRA_5_3347,0.000475249
CPCF_INTER_1_523,0.0118873
CPCF_INTER_1_522,0.0109958
CPCF_INTER_1_521,0.0102473
CPCF_INTER_1_520,0.0096777
CPCF_INTER_1_527,0.0150576
CPCF_INTER_1_526,0.0143771
CPCF_INTER_1_525,0.0136549
CPCF_INTER_1_524,0.012813
CPCF_INTER_1_1542,0.0122246
CPCF_INTRA_12_5847,0.000256061
CPCF_INTRA_2_2566,0.00139763
CPCF_INTRA_12_5845,0.000259515
CPCF_INTRA_12_5844,0.000276539
CPCF_INTRA_12_5843,0.000308438
CPCF_INTRA_12_5842,0.000369805
CPCF_INTRA_12_5841,0.000470377
CPCF_INTRA_12_5840,0.000592943
CPCF_INTRA_12_5849,0.000274251
CPCF_INTRA_12_5848,0.000265486
CGR5_9_5276,0.000319179
CGR5_9_5275,0.000318498
CGR5_9_5274,0.000316005
CGR5_9_5273,0.000313737
CGR5_9_5272,0.000314873
CGR5_9_5271,0.000323741
CGR5_9_5270,0.000346187
CGR5_22_3587,0.000272381
CGR5_22_3586,0.000270199
CGR5_22_3585,0.000268803
CGR5_22_3584,0.000268164
CGR5_22_3583,0.000268007
CGR5_22_3582,0.00026811
CIZU_3_2289,0.000403414
CIZU_3_2288,0.000401727
CGR5_25_9139,0.000925924
CGR5_25_9138,0.000892749
CGR5_25_9135,0.000973595
CGR5_25_9134,0.00104197
CIZU_3_2281,0.00100372
CIZU_3_2280,0.00115397
CIZU_3_2287,0.000401406
CIZU_3_2286,0.000404517
CGR5_25_9133,0.00108556
CIZU_3_2284,0.000457311
CGR5_7_2902,0.000492073
CGR5_7_2900,0.000471704
CGR5_7_2901,0.000485548
CGR5_22_3635,0.00041728
CGR5_22_3634,0.000376681
CGR5_22_3631,0.000288762
CGR5_22_3630,0.000281692
CGR5_22_3633,0.000334921
CGR5_22_3632,0.000304911
CPHL_INTER_5_2653,0.00462827
CPHL_INTER_5_4119,0.00307112
CPHL_INTER_5_2652,0.00410609
CPHL_INTRA_4_3019,0.00131174
CPHL_INTRA_4_3018,0.00156726
CGR5_22_4003,0.000552495
CGR5_22_4002,0.000493926
CGR5_22_4001,0.000450689
CGR5_22_4000,0.000410201
CGR5_22_4007,0.000700722
CGR5_22_4006,0.000740433
CGR5_22_4005,0.000710168
CGR5_22_4004,0.000632433
CPCF_INTRA_12_5784,0.00100266
CPCF_INTRA_12_5785,0.00100449
CPCF_INTRA_12_5786,0.00088464
CPCF_INTRA_12_5787,0.000714615
CPCF_INTRA_12_5780,0.000391693
CPCF_INTRA_12_5781,0.000519594
CPCF_INTRA_12_5782,0.00069245
CPCF_INTRA_12_5783,0.00087737
CPCF_INTRA_12_5788,0.000573288
CPCF_INTRA_12_5789,0.000485248
CPCF_INTER_3_2838,0.00978995
CPCF_INTER_3_2839,0.00947758
CGR5_23_4271,0.000233894
CGR5_23_4270,0.000233894
CGR5_23_4277,0.000233894
CGR5_23_4276,0.000233894
CGR5_23_4275,0.000233894
CGR5_23_4274,0.000233894
CPCF_INTER_3_2830,0.0101225
CPCF_INTER_3_2831,0.0102403
CPCF_INTER_3_2832,0.0100243
CPCF_INTER_3_2833,0.00968829
CPCF_INTER_3_2834,0.00949775
CPCF_INTER_3_2835,0.00957102
CPCF_INTER_3_2836,0.0097917
CPCF_INTER_3_2837,0.00991582
CPHL_INTER_7_4752,0.000104554
CPHL_INTER_7_4753,9.65673e-05
CPHL_INTER_7_4750,0.000105265
CPHL_INTER_7_4751,0.0001081
CPHL_INTER_7_4756,7.5487e-05
CPHL_INTER_7_4757,7.28147e-05
CPHL_INTRA_4_2916,0.00186207
CPHL_INTRA_4_2762,0.00291938
CPHL_INTRA_4_2763,0.00391849
CPHL_INTRA_4_2760,0.00152615
CPHL_INTRA_4_2761,0.00199856
CPHL_INTRA_4_2766,0.00354371
CPHL_INTRA_4_2767,0.00271188
CPHL_INTRA_4_2764,0.00445972
CPHL_INTRA_4_2765,0.00426603
CPCF_INTER_4_4730,0.00589863
CPCF_INTER_4_4731,0.00557121
CPCF_INTER_4_4732,0.0052154
CPCF_INTER_4_4733,0.00485681
CPCF_INTER_4_4734,0.00452816
CPCF_INTER_4_4735,0.00425235
CPCF_INTRA_4_4598,0.000393824
CPCF_INTRA_4_4599,0.000385338
CGR5_23_7618,0.000258898
CPCF_INTRA_4_4592,0.000530559
CPCF_INTRA_4_4593,0.00049301
CGR5_23_7616,0.00027637
CGR5_23_7617,0.000267316
CPCF_INTRA_4_4596,0.000422348
CPCF_INTRA_4_4597,0.000406332
CPCF_INTRA_4_4594,0.000464873
CPCF_INTRA_4_4595,0.000441732
CPCF_INTRA_13_6740,0.00185329
CPCF_INTRA_13_6741,0.00182949
CPCF_INTRA_4_4504,0.000444468
CGR5_8_3768,0.000560557
CPCF_INTRA_10_30,0.00315933
CPCF_INTRA_10_33,0.00101942
CPCF_INTRA_10_32,0.00098036
CPCF_INTRA_10_35,0.0011921
CPCF_INTRA_10_34,0.00109049
CPCF_INTRA_10_37,0.00145617
CPCF_INTRA_10_36,0.00131846
CPCF_INTRA_10_39,0.00170735
CPCF_INTRA_10_38,0.00158795
CGR5_8_3764,0.000800941
CGR5_8_3765,0.000733768
CGR5_8_3766,0.000658711
CPCF_INTRA_1_1167,0.00576459
CGR5_11_4311,0.000920954
CGR5_11_4310,0.000824597
CPCF_INTER_7_4485,0.017794
CPCF_INTRA_1_1318,0.00614925
CPCF_INTRA_1_1319,0.00587047
CPCF_INTER_2_2279,0.00516181
CPCF_INTER_2_2278,0.00548443
CPCF_INTER_2_2275,0.00656011
CPCF_INTER_2_2274,0.00654869
CPCF_INTER_2_2277,0.00590687
CPCF_INTER_2_2276,0.00631643
CPCF_INTER_2_2271,0.00601721
CPCF_INTER_2_2270,0.00597904
CPCF_INTER_2_2273,0.00634422
CPCF_INTER_2_2272,0.00612392
CGR5_12_5241,0.000998052
CGR5_12_5240,0.000957379
CGR5_12_5243,0.000976686
CGR5_12_5242,0.00100201
CGR5_12_5245,0.000949126
CGR5_12_5244,0.000949799
CGR5_12_5247,0.00114476
CGR5_12_5246,0.00100241
CGR5_12_5249,0.00166563
CGR5_12_5248,0.00138849
CGR5_8_4083,0.000820769
CGR5_8_4084,0.000763983
CGR5_8_4085,0.000755469
CGR5_8_4086,0.00076748
CGR5_8_4087,0.000787551
CGR5_8_4088,0.000820299
CGR5_8_4089,0.000865673
CIZU_1_527,0.00151802
CIZU_1_529,0.0015181
CIZU_1_528,0.00151803
CPCF_INTRA_2_1593,0.00281815
CPCF_INTRA_2_1592,0.00292677
CPCF_INTRA_2_1591,0.00294046
CPCF_INTRA_2_1590,0.00286565
CPCF_INTRA_2_1597,0.00220063
CPCF_INTRA_2_1596,0.00232365
CPCF_INTRA_2_1595,0.00247453
CPCF_INTRA_2_1594,0.00265001
CPCF_INTRA_2_1599,0.00202028
CPCF_INTRA_2_1598,0.00209855
CPCF_INTRA_12_6123,0.000412699
CPHL_INTER_7_4758,7.21533e-05
CPCF_INTRA_12_6122,0.000425337
CPCF_INTER_4_3821,0.00690181
CPCF_INTER_4_3820,0.00778831
CPCF_INTER_4_3823,0.00542126
CPCF_INTER_4_3822,0.00606179
CPCF_INTER_4_3825,0.00470668
CPCF_INTER_4_3824,0.0049885
CPHL_INTER_7_4754,8.75409e-05
CPHL_INTER_7_4755,8.02181e-05
CPHL_INTER_1_1072,0.000293768
CPHL_INTER_1_1073,0.000349819
CPHL_INTER_1_1070,0.0002181
CJPS_1_28,0.000393349
CJPS_1_29,0.000384074
CPHL_INTER_1_1078,0.000392917
CPHL_INTER_1_1071,0.00025102
CJPS_1_20,0.000396053
CJPS_1_21,0.000397132
CJPS_1_22,0.000396231
CJPS_1_23,0.000384823
CJPS_1_24,0.000386193
CJPS_1_25,0.000388096
CJPS_1_26,0.000390311
CJPS_1_27,0.000392295
CPCF_INTER_2_1739,0.00652808
CPHL_INTER_5_2631,0.00156584
CPHL_INTER_1_1074,0.000412458
CPCF_INTER_2_1738,0.00687464
CGR5_6_34,0.00022031
CPHL_INTER_1_1075,0.000463194
CGR5_6_31,0.000219988
CGR5_6_30,0.000224167
CGR5_6_33,0.000217143
CGR5_6_32,0.000217297
CIZU_1_383,0.00151672
CGR5_8_5355,0.000514372
CGR5_8_5354,0.000534962
CGR5_8_5353,0.000566942
CIZU_1_386,0.00153287
CIZU_1_385,0.00152422
CIZU_1_384,0.00151931
CPHL_INTRA_2_1501,0.00178089
CPHL_INTRA_2_1500,0.00185951
CIZU_1_389,0.00158238
CIZU_1_388,0.00156327
CPHL_INTRA_2_1505,0.00105527
CPHL_INTRA_2_1504,0.00117963
CPHL_INTRA_2_1507,0.000882458
CPHL_INTRA_2_1506,0.000961596
CGR5_3_934,0.000258619
CGR5_3_935,0.000262429
CGR5_3_936,0.000272035
CGR5_3_930,0.000262544
CGR5_3_931,0.000259227
CGR5_3_932,0.000257913
CGR5_3_933,0.000257674
CPHL_INTER_5_2630,0.00154171
CGR5_4_331,0.000200414
CGR5_4_330,0.000199558
CGR5_4_332,0.000201287
CPCF_INTER_3_2441,0.00780706
CPCF_INTER_3_2440,0.00858113
CPHL_INTER_5_2189,0.00338607
CPCF_INTER_3_2442,0.0071843
CPHL_INTER_1_548,0.000731786
CPHL_INTER_1_549,0.000777372
CPHL_INTER_1_546,0.00052671
CPHL_INTER_1_547,0.000630918
CPHL_INTER_1_544,0.000387283
CPHL_INTER_1_545,0.000445275
CPHL_INTER_1_542,0.000332081
CPHL_INTER_1_543,0.000349932
CPHL_INTER_1_540,0.00031975
CPHL_INTER_1_541,0.000326445
CPCF_INTER_6_3993,0.00762667
CPCF_INTER_6_3992,0.00800087
CPCF_INTER_6_3991,0.00854338
CPCF_INTER_6_3990,0.00908754
CPHL_INTER_5_3584,0.00206985
F013401,0.000366457512991
CPHL_INTER_5_3586,0.00346023
CPHL_INTER_5_3587,0.00393008
CPHL_INTER_5_3580,0.00146817
CPHL_INTER_5_3581,0.00144807
CPHL_INTER_5_3582,0.00148714
CPHL_INTER_5_3583,0.00166106
CGR5_12_6701,0.00115772
CPHL_INTER_5_3588,0.00392437
CPHL_INTER_5_3589,0.00349355
CGR5_12_6700,0.00125859
CIZU_1_387,0.00154606
CGR5_15_6964,0.000733971
CGR5_15_6965,0.00086312
CGR5_15_6966,0.00100798
CPHL_INTRA_5_2511,0.00105478
CGR5_15_6960,0.000540649
CGR5_15_6961,0.000553552
CGR5_15_6962,0.000582846
CGR5_15_6963,0.000639857
CPHL_INTRA_2_1503,0.00136155
CPHL_INTRA_2_1502,0.00158716
CPHL_INTER_6_4412,0.00120388
CPHL_INTER_1_894,0.000171071
CPHL_INTER_1_895,0.000140408
CPHL_INTER_1_896,0.000122985
CPHL_INTRA_7_4476,0.00101423
CPHL_INTER_1_890,0.000281738
CPHL_INTER_1_891,0.000281054
CPHL_INTER_1_892,0.000255363
CPHL_INTER_1_893,0.000213229
CPCF_INTER_2_1160,0.00674569
F017401,0.000501655463028
CPCF_INTRA_8_4982,0.00160973
CPCF_INTER_8_4628,0.0149785
CPCF_INTER_8_4629,0.0139689
CPCF_INTER_8_4626,0.0184071
CPCF_INTER_8_4627,0.0165169
CPCF_INTER_8_4624,0.0217464
CPCF_INTER_8_4625,0.0203226
CPCF_INTER_8_4622,0.0210844
CPCF_INTER_2_1162,0.00712619
CPCF_INTER_8_4620,0.0169386
CPCF_INTER_8_4621,0.019092
CPCF_INTER_2_1163,0.00748439
CPHL_INTRA_6_4420,0.00789733
CPCF_INTRA_2_2108,0.00111375
CPCF_INTRA_2_2101,0.00103593
CPCF_INTRA_2_2100,0.00105629
CPCF_INTRA_2_2103,0.00102472
CPCF_INTRA_2_2102,0.00102509
CPCF_INTRA_2_2105,0.00105425
CPCF_INTRA_2_2104,0.001035
CPCF_INTRA_2_2107,0.00109892
CPCF_INTRA_2_2106,0.00107772
CPHL_INTRA_5_4057,0.000709116
CPHL_INTRA_1_108,0.000936838
CPHL_INTRA_1_434,0.000708301
CPHL_INTRA_1_109,0.00101839
CPCF_INTRA_12_7064,0.00045513
CPCF_INTRA_12_7063,0.000444559
CPCF_INTRA_12_7062,0.000415726
