#
# VER. = 1.0
#
# DATE = 2017-04-06
#
# UPDATED
#
# MNO, JLG, JLA, WLG, WLA, FRQ, BVL, MMN, ANO, DEP, STR, DIP
    84,151.405, 45.998,151.400, 46.000,3.72106e-03,  0.900, 5.0,  1, 76.2,  0.0,  0.0
    85,151.505, 45.998,151.500, 46.000,3.91294e-03,  0.900, 5.0,  1, 73.6,  0.0,  0.0
    86,151.605, 45.998,151.600, 46.000,4.07332e-03,  0.900, 5.0,  1, 71.1,  0.0,  0.0
    87,151.705, 45.998,151.700, 46.000,4.19448e-03,  0.900, 5.0,  1, 68.7,  0.0,  0.0
    88,151.805, 45.998,151.800, 46.000,4.27592e-03,  0.900, 5.0,  1, 66.1,  0.0,  0.0
    89,149.505, 45.898,149.500, 45.900,1.78386e-03,  0.900, 5.0, 10,175.6,  0.0,  0.0
    90,149.605, 45.898,149.600, 45.900,1.88799e-03,  0.900, 5.0, 10,166.2,  0.0,  0.0
    91,149.705, 45.898,149.700, 45.900,1.95089e-03,  0.900, 5.0, 10,157.6,  0.0,  0.0
    92,149.805, 45.898,149.800, 45.900,1.96780e-03,  0.900, 5.0, 10,146.7,  0.0,  0.0
    93,149.905, 45.898,149.900, 45.900,1.94286e-03,  0.900, 5.0, 10,136.9,  0.0,  0.0
    94,150.005, 45.898,150.000, 45.900,1.90026e-03,  0.900, 5.0, 10,130.3,  0.0,  0.0
    95,150.105, 45.898,150.100, 45.900,1.89374e-03,  0.900, 5.0, 10,124.0,  0.0,  0.0
    96,150.205, 45.898,150.200, 45.900,1.99598e-03,  0.900, 5.0, 10,118.0,  0.0,  0.0
    97,150.305, 45.898,150.300, 45.900,2.26187e-03,  0.900, 5.0, 10,112.9,  0.0,  0.0
    98,150.405, 45.898,150.400, 45.900,2.68552e-03,  0.900, 5.0, 10,107.9,  0.0,  0.0
    99,150.505, 45.898,150.500, 45.900,3.18426e-03,  0.900, 5.0, 10,102.8,  0.0,  0.0
   100,150.605, 45.898,150.600, 45.900,3.63705e-03,  0.900, 5.0, 10, 98.5,  0.0,  0.0
   101,150.705, 45.898,150.700, 45.900,3.08539e-03,  0.900, 5.0,  1, 95.0,  0.0,  0.0
   102,150.805, 45.898,150.800, 45.900,3.14092e-03,  0.900, 5.0,  1, 91.2,  0.0,  0.0
   103,150.905, 45.898,150.900, 45.900,3.20100e-03,  0.900, 5.0,  1, 87.0,  0.0,  0.0
   104,151.005, 45.898,151.000, 45.900,3.30189e-03,  0.900, 5.0,  1, 82.9,  0.0,  0.0
   105,151.105, 45.898,151.100, 45.900,3.46208e-03,  0.900, 5.0,  1, 79.7,  0.0,  0.0
   106,151.205, 45.898,151.200, 45.900,3.67154e-03,  0.900, 5.0,  1, 76.9,  0.0,  0.0
   107,151.305, 45.898,151.300, 45.900,3.90187e-03,  0.900, 5.0,  1, 74.2,  0.0,  0.0
   108,151.405, 45.898,151.400, 45.900,4.12258e-03,  0.900, 5.0,  1, 71.5,  0.0,  0.0
   109,151.505, 45.898,151.500, 45.900,4.31047e-03,  0.900, 5.0,  1, 69.0,  0.0,  0.0
   110,151.605, 45.898,151.600, 45.900,4.44894e-03,  0.900, 5.0,  1, 66.6,  0.0,  0.0
   111,151.705, 45.898,151.700, 45.900,4.52808e-03,  0.900, 5.0,  1, 64.2,  0.0,  0.0
   112,151.805, 45.898,151.800, 45.900,4.54803e-03,  0.900, 5.0,  1, 61.7,  0.0,  0.0
   113,151.905, 45.898,151.900, 45.900,4.52017e-03,  0.900, 5.0,  1, 59.2,  0.0,  0.0
   114,149.305, 45.798,149.300, 45.800,1.46027e-03,  0.900, 5.0, 10,176.1,  0.0,  0.0
   115,149.405, 45.798,149.400, 45.800,1.69721e-03,  0.900, 5.0, 10,170.8,  0.0,  0.0
   116,149.505, 45.798,149.500, 45.800,1.97621e-03,  0.900, 5.0, 10,159.4,  0.0,  0.0
   117,149.605, 45.798,149.600, 45.800,2.28023e-03,  0.900, 5.0, 10,149.4,  0.0,  0.0
   118,149.705, 45.798,149.700, 45.800,2.57454e-03,  0.900, 5.0, 10,140.5,  0.0,  0.0
   119,149.805, 45.798,149.800, 45.800,2.80603e-03,  0.900, 5.0, 10,130.5,  0.0,  0.0
   120,149.905, 45.798,149.900, 45.800,2.92417e-03,  0.900, 5.0, 10,122.9,  0.0,  0.0
   121,150.005, 45.798,150.000, 45.800,2.91981e-03,  0.900, 5.0, 10,118.3,  0.0,  0.0
   122,150.105, 45.798,150.100, 45.800,2.85568e-03,  0.900, 5.0, 10,113.5,  0.0,  0.0
   123,150.205, 45.798,150.200, 45.800,2.85304e-03,  0.900, 5.0, 10,108.7,  0.0,  0.0
   124,150.305, 45.798,150.300, 45.800,3.02644e-03,  0.900, 5.0, 10,104.0,  0.0,  0.0
   125,150.405, 45.798,150.400, 45.800,3.40953e-03,  0.900, 5.0, 10, 99.1,  0.0,  0.0
   126,150.505, 45.798,150.500, 45.800,3.08038e-03,  0.900, 5.0,  1, 93.7,  0.0,  0.0
   127,150.605, 45.798,150.600, 45.800,3.21076e-03,  0.900, 5.0,  1, 89.8,  0.0,  0.0
   128,150.705, 45.798,150.700, 45.800,3.31865e-03,  0.900, 5.0,  1, 87.4,  0.0,  0.0
   129,150.805, 45.798,150.800, 45.800,3.40810e-03,  0.900, 5.0,  1, 84.5,  0.0,  0.0
   130,150.905, 45.798,150.900, 45.800,3.50508e-03,  0.900, 5.0,  1, 81.1,  0.0,  0.0
   131,151.005, 45.798,151.000, 45.800,3.63607e-03,  0.900, 5.0,  1, 77.8,  0.0,  0.0
   132,151.105, 45.798,151.100, 45.800,3.80735e-03,  0.900, 5.0,  1, 74.9,  0.0,  0.0
   133,151.205, 45.798,151.200, 45.800,4.00263e-03,  0.900, 5.0,  1, 72.2,  0.0,  0.0
   134,151.305, 45.798,151.300, 45.800,4.19792e-03,  0.900, 5.0,  1, 69.6,  0.0,  0.0
   135,151.405, 45.798,151.400, 45.800,4.37432e-03,  0.900, 5.0,  1, 67.0,  0.0,  0.0
   136,151.505, 45.798,151.500, 45.800,4.51801e-03,  0.900, 5.0,  1, 64.6,  0.0,  0.0
   137,151.605, 45.798,151.600, 45.800,4.61320e-03,  0.900, 5.0,  1, 62.2,  0.0,  0.0
   138,151.705, 45.798,151.700, 45.800,4.64461e-03,  0.900, 5.0,  1, 59.7,  0.0,  0.0
   139,151.805, 45.798,151.800, 45.800,4.60928e-03,  0.900, 5.0,  1, 57.5,  0.0,  0.0
   140,151.905, 45.798,151.900, 45.800,4.52321e-03,  0.900, 5.0,  1, 55.2,  0.0,  0.0
   141,152.005, 45.798,152.000, 45.800,4.41421e-03,  0.900, 5.0,  1, 52.8,  0.0,  0.0
   142,149.105, 45.698,149.100, 45.700,1.15268e-03,  0.900, 5.0, 10,177.1,  0.0,  0.0
   143,149.205, 45.698,149.200, 45.700,1.28374e-03,  0.900, 5.0, 10,166.8,  0.0,  0.0
   144,149.305, 45.698,149.300, 45.700,1.48326e-03,  0.900, 5.0, 10,158.6,  0.0,  0.0
   145,149.405, 45.698,149.400, 45.700,1.78310e-03,  0.900, 5.0, 10,149.4,  0.0,  0.0
   146,149.505, 45.698,149.500, 45.700,2.20864e-03,  0.900, 5.0, 10,138.3,  0.0,  0.0
   147,149.605, 45.698,149.600, 45.700,2.75546e-03,  0.900, 5.0, 10,131.8,  0.0,  0.0
   148,149.705, 45.698,149.700, 45.700,3.36532e-03,  0.900, 5.0, 10,125.8,  0.0,  0.0
   149,149.805, 45.698,149.800, 45.700,3.92344e-03,  0.900, 5.0, 10,119.1,  0.0,  0.0
   150,149.905, 45.698,149.900, 45.700,4.29679e-03,  0.900, 5.0, 10,113.1,  0.0,  0.0
   151,150.005, 45.698,150.000, 45.700,4.41165e-03,  0.900, 5.0, 10,108.2,  0.0,  0.0
   152,150.105, 45.698,150.100, 45.700,4.31465e-03,  0.900, 5.0, 10,103.8,  0.0,  0.0
   153,150.205, 45.698,150.200, 45.700,4.16333e-03,  0.900, 5.0, 10, 99.8,  0.0,  0.0
   154,150.305, 45.698,150.300, 45.700,3.13659e-03,  0.900, 5.0,  1, 95.9,  0.0,  0.0
   155,150.405, 45.698,150.400, 45.700,3.18726e-03,  0.900, 5.0,  1, 91.6,  0.0,  0.0
   156,150.505, 45.698,150.500, 45.700,3.29137e-03,  0.900, 5.0,  1, 87.2,  0.0,  0.0
   157,150.605, 45.698,150.600, 45.700,3.42689e-03,  0.900, 5.0,  1, 83.7,  0.0,  0.0
   158,150.705, 45.698,150.700, 45.700,3.57334e-03,  0.900, 5.0,  1, 81.2,  0.0,  0.0
   159,150.805, 45.698,150.800, 45.700,3.72475e-03,  0.900, 5.0,  1, 78.6,  0.0,  0.0
   160,150.905, 45.698,150.900, 45.700,3.88341e-03,  0.900, 5.0,  1, 75.7,  0.0,  0.0
   161,151.005, 45.698,151.000, 45.700,4.04633e-03,  0.900, 5.0,  1, 72.7,  0.0,  0.0
   162,151.105, 45.698,151.100, 45.700,4.19821e-03,  0.900, 5.0,  1, 70.1,  0.0,  0.0
   163,151.205, 45.698,151.200, 45.700,4.32195e-03,  0.900, 5.0,  1, 67.7,  0.0,  0.0
   164,151.305, 45.698,151.300, 45.700,4.41341e-03,  0.900, 5.0,  1, 65.2,  0.0,  0.0
   165,151.405, 45.698,151.400, 45.700,4.48266e-03,  0.900, 5.0,  1, 62.7,  0.0,  0.0
   166,151.505, 45.698,151.500, 45.700,4.53826e-03,  0.900, 5.0,  1, 60.3,  0.0,  0.0
   167,151.605, 45.698,151.600, 45.700,4.57119e-03,  0.900, 5.0,  1, 57.9,  0.0,  0.0
   168,151.705, 45.698,151.700, 45.700,4.55960e-03,  0.900, 5.0,  1, 55.4,  0.0,  0.0
   169,151.805, 45.697,151.800, 45.700,4.49166e-03,  0.900, 5.0,  1, 53.4,  0.0,  0.0
   170,151.905, 45.697,151.900, 45.700,4.38033e-03,  0.900, 5.0,  1, 51.8,  0.0,  0.0
   171,152.005, 45.697,152.000, 45.700,4.25503e-03,  0.900, 5.0,  1, 50.1,  0.0,  0.0
   172,152.105, 45.697,152.100, 45.700,4.14110e-03,  0.900, 5.0,  1, 48.4,  0.0,  0.0
   173,148.905, 45.598,148.900, 45.600,1.08919e-03,  0.900, 5.0, 10,178.7,  0.0,  0.0
