#
# VER. = 1.0
#
# DATE = 2017-04-06
#
# UPDATED
#
# MNO, JLG, JLA, WLG, WLA, FRQ, BVL, MMN, ANO, DEP, STR, DIP
    83,140.704, 45.498,140.700, 45.500,3.87598e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
    84,140.804, 45.498,140.800, 45.500,3.87462e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
    85,139.704, 45.398,139.700, 45.400,3.93577e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
    86,139.804, 45.398,139.800, 45.400,3.94987e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
    87,139.904, 45.398,139.900, 45.400,3.96321e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
    88,140.004, 45.398,140.000, 45.400,3.96925e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
    89,140.104, 45.398,140.100, 45.400,3.96371e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
    90,140.204, 45.398,140.200, 45.400,3.94775e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
    91,140.304, 45.398,140.300, 45.400,3.92775e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
    92,140.404, 45.398,140.400, 45.400,3.91105e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
    93,140.504, 45.398,140.500, 45.400,3.90125e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
    94,140.604, 45.398,140.600, 45.400,3.89709e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
    95,140.704, 45.398,140.700, 45.400,3.89492e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
    96,140.804, 45.398,140.800, 45.400,3.89202e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
    97,139.604, 45.298,139.600, 45.300,3.94387e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
    98,139.704, 45.298,139.700, 45.300,3.94419e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
    99,139.804, 45.298,139.800, 45.300,3.95115e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   100,139.904, 45.298,139.900, 45.300,3.95995e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   101,140.004, 45.298,140.000, 45.300,3.96423e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   102,140.104, 45.298,140.100, 45.300,3.95973e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   103,140.204, 45.298,140.200, 45.300,3.94775e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   104,140.304, 45.298,140.300, 45.300,3.93462e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   105,140.404, 45.298,140.400, 45.300,3.92703e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   106,140.504, 45.298,140.500, 45.300,3.92680e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   107,140.604, 45.298,140.600, 45.300,3.92985e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   108,140.704, 45.298,140.700, 45.300,3.92997e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   109,140.804, 45.298,140.800, 45.300,3.92383e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   110,139.604, 45.198,139.600, 45.200,3.96707e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   111,139.704, 45.198,139.700, 45.200,3.96021e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   112,139.804, 45.198,139.800, 45.200,3.95878e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   113,139.904, 45.198,139.900, 45.200,3.95919e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   114,140.004, 45.198,140.000, 45.200,3.95690e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   115,140.104, 45.198,140.100, 45.200,3.95017e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   116,140.204, 45.198,140.200, 45.200,3.94221e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   117,140.304, 45.198,140.300, 45.200,3.93944e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   118,140.404, 45.198,140.400, 45.200,3.94637e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   119,140.504, 45.198,140.500, 45.200,3.96103e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   120,140.604, 45.198,140.600, 45.200,3.97472e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   121,140.704, 45.198,140.700, 45.200,3.97771e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   122,140.804, 45.198,140.800, 45.200,3.96631e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   123,139.504, 45.098,139.500, 45.100,3.99331e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   124,139.604, 45.098,139.600, 45.100,3.98694e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   125,139.704, 45.098,139.700, 45.100,3.98274e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   126,139.804, 45.098,139.800, 45.100,3.98014e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   127,139.904, 45.098,139.900, 45.100,3.97578e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   128,140.004, 45.098,140.000, 45.100,3.96674e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   129,140.104, 45.098,140.100, 45.100,3.95463e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   130,140.204, 45.098,140.200, 45.100,3.94604e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   131,140.304, 45.098,140.300, 45.100,3.94850e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   132,140.404, 45.098,140.400, 45.100,3.96480e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   133,140.504, 45.098,140.500, 45.100,3.98934e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   134,140.604, 45.098,140.600, 45.100,4.00952e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   135,140.704, 45.098,140.700, 45.100,4.01320e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   136,140.804, 45.098,140.800, 45.100,3.99705e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   137,139.404, 44.998,139.400, 45.000,3.98736e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   138,139.504, 44.998,139.500, 45.000,3.99334e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   139,139.604, 44.998,139.600, 45.000,3.99809e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   140,139.704, 44.998,139.700, 45.000,4.00227e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   141,139.804, 44.998,139.800, 45.000,4.00396e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   142,139.904, 44.998,139.900, 45.000,3.99918e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   143,140.004, 44.998,140.000, 45.000,3.98596e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   144,140.104, 44.998,140.100, 45.000,3.96842e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   145,140.204, 44.998,140.200, 45.000,3.95558e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   146,140.304, 44.998,140.300, 45.000,3.95570e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   147,140.404, 44.998,140.400, 45.000,3.97050e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   148,140.504, 44.998,140.500, 45.000,3.99309e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   149,140.604, 44.998,140.600, 45.000,4.01072e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   150,140.704, 44.998,140.700, 45.000,4.01230e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   151,140.804, 44.998,140.800, 45.000,3.99566e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   152,139.304, 44.898,139.300, 44.900,3.97721e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   153,139.404, 44.898,139.400, 44.900,3.98835e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   154,139.504, 44.898,139.500, 44.900,3.99968e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   155,139.604, 44.898,139.600, 44.900,4.00954e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   156,139.704, 44.898,139.700, 44.900,4.01626e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   157,139.804, 44.898,139.800, 44.900,4.01745e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   158,139.904, 44.898,139.900, 44.900,4.01039e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   159,140.004, 44.898,140.000, 44.900,3.99494e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   160,140.104, 44.898,140.100, 44.900,3.97591e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   161,140.204, 44.898,140.200, 44.900,3.96123e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   162,140.304, 44.898,140.300, 44.900,3.95709e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   163,140.404, 44.898,140.400, 44.900,3.96403e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   164,140.504, 44.898,140.500, 44.900,3.97647e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   165,140.604, 44.898,140.600, 44.900,3.98557e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   166,140.704, 44.898,140.700, 44.900,3.98427e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   167,140.804, 44.898,140.800, 44.900,3.97171e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   168,139.204, 44.798,139.200, 44.800,4.03281e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   169,139.304, 44.798,139.300, 44.800,4.02740e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   170,139.404, 44.798,139.400, 44.800,4.02667e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   171,139.504, 44.798,139.500, 44.800,4.02920e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   172,139.604, 44.798,139.600, 44.800,4.03105e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   173,139.704, 44.798,139.700, 44.800,4.02843e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   174,139.804, 44.798,139.800, 44.800,4.01980e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   175,139.904, 44.798,139.900, 44.800,4.00607e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   176,140.004, 44.798,140.000, 44.800,3.98995e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   177,140.104, 44.798,140.100, 44.800,3.97514e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   178,140.204, 44.798,140.200, 44.800,3.96501e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   179,140.304, 44.798,140.300, 44.800,3.96089e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   180,140.404, 44.798,140.400, 44.800,3.96164e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   181,140.504, 44.798,140.500, 44.800,3.96437e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   182,140.604, 44.798,140.600, 44.800,3.96562e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   183,140.704, 44.798,140.700, 44.800,3.96276e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   184,140.804, 44.798,140.800, 44.800,3.95578e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   185,139.104, 44.698,139.100, 44.700,4.28563e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   186,139.204, 44.698,139.200, 44.700,4.23937e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   187,139.304, 44.698,139.300, 44.700,4.18649e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   188,139.404, 44.698,139.400, 44.700,4.13657e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   189,139.504, 44.698,139.500, 44.700,4.09605e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   190,139.604, 44.698,139.600, 44.700,4.06479e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   191,139.704, 44.698,139.700, 44.700,4.03862e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   192,139.804, 44.698,139.800, 44.700,4.01491e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   193,139.904, 44.698,139.900, 44.700,3.99486e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   194,140.004, 44.698,140.000, 44.700,3.98108e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   195,140.104, 44.698,140.100, 44.700,3.97439e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   196,140.204, 44.698,140.200, 44.700,3.97299e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   197,140.304, 44.698,140.300, 44.700,3.97347e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   198,140.404, 44.698,140.400, 44.700,3.97351e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   199,140.504, 44.698,140.500, 44.700,3.97296e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   200,140.604, 44.698,140.600, 44.700,3.97288e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   201,140.704, 44.698,140.700, 44.700,3.97405e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   202,140.804, 44.698,140.800, 44.700,3.97700e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   203,139.104, 44.598,139.100, 44.600,4.80292e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   204,139.204, 44.598,139.200, 44.600,4.68440e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   205,139.304, 44.598,139.300, 44.600,4.53111e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   206,139.404, 44.598,139.400, 44.600,4.36886e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   207,139.504, 44.598,139.500, 44.600,4.22621e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   208,139.604, 44.598,139.600, 44.600,4.12007e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   209,139.704, 44.598,139.700, 44.600,4.05038e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   210,139.804, 44.598,139.800, 44.600,4.00797e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   211,139.904, 44.598,139.900, 44.600,3.98468e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   212,140.004, 44.598,140.000, 44.600,3.97560e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   213,140.104, 44.598,140.100, 44.600,3.97643e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   214,140.204, 44.598,140.200, 44.600,3.98211e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   215,140.304, 44.598,140.300, 44.600,3.98774e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   216,140.404, 44.598,140.400, 44.600,3.99190e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   217,140.504, 44.598,140.500, 44.600,3.99750e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   218,140.604, 44.598,140.600, 44.600,4.00949e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   219,140.704, 44.598,140.700, 44.600,4.03212e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
