Code,Code1,Zone,Mesh ID,Process,Magnitude,Shape
CJPS_CRUST_1_178,CJPS_CRUST,1,178.0,FRQ(0.000396501),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.2 44.8)
CJPS_CRUST_1_228,CJPS_CRUST,1,228.0,FRQ(0.000401267),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.8 44.5)
CJPS_CRUST_1_694,CJPS_CRUST,1,694.0,FRQ(0.000517757),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.7 41)
CJPS_CRUST_1_695,CJPS_CRUST,1,695.0,FRQ(0.000474599),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.8 41)
CJPS_CRUST_1_696,CJPS_CRUST,1,696.0,FRQ(0.00057338),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.3 40.9)
CJPS_CRUST_1_697,CJPS_CRUST,1,697.0,FRQ(0.000542309),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.4 40.9)
CJPS_CRUST_1_690,CJPS_CRUST,1,690.0,FRQ(0.00108778),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.3 41)
CJPS_CRUST_1_691,CJPS_CRUST,1,691.0,FRQ(0.000915569),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.4 41)
CJPS_CRUST_1_692,CJPS_CRUST,1,692.0,FRQ(0.000741506),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.5 41)
CJPS_CRUST_1_693,CJPS_CRUST,1,693.0,FRQ(0.000604401),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.6 41)
CJPS_CRUST_1_698,CJPS_CRUST,1,698.0,FRQ(0.000525663),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.5 40.9)
CJPS_CRUST_1_699,CJPS_CRUST,1,699.0,FRQ(0.000547826),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.6 40.9)
CJPS_CRUST_1_1098,CJPS_CRUST,1,1098.0,FRQ(0.000478655),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.5 38.7)
CJPS_CRUST_1_1099,CJPS_CRUST,1,1099.0,FRQ(0.000586057),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138 38.6)
CJPS_CRUST_1_1092,CJPS_CRUST,1,1092.0,FRQ(0.000479504),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.9 38.7)
CJPS_CRUST_1_1093,CJPS_CRUST,1,1093.0,FRQ(0.000476214),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139 38.7)
CJPS_CRUST_1_1090,CJPS_CRUST,1,1090.0,FRQ(0.000498522),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.7 38.7)
CJPS_CRUST_1_1091,CJPS_CRUST,1,1091.0,FRQ(0.000488135),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.8 38.7)
CJPS_CRUST_1_1096,CJPS_CRUST,1,1096.0,FRQ(0.000482184),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.3 38.7)
CJPS_CRUST_1_1097,CJPS_CRUST,1,1097.0,FRQ(0.000479647),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.4 38.7)
CJPS_CRUST_1_1094,CJPS_CRUST,1,1094.0,FRQ(0.000478158),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.1 38.7)
CJPS_CRUST_1_1095,CJPS_CRUST,1,1095.0,FRQ(0.00048153),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.2 38.7)
CJPS_CRUST_1_247,CJPS_CRUST,1,247.0,FRQ(0.00040114),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.9 44.4)
CJPS_CRUST_1_246,CJPS_CRUST,1,246.0,FRQ(0.000404812),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.8 44.4)
CJPS_CRUST_1_245,CJPS_CRUST,1,245.0,FRQ(0.000414752),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.7 44.4)
CJPS_CRUST_1_244,CJPS_CRUST,1,244.0,FRQ(0.000434536),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.6 44.4)
CJPS_CRUST_1_243,CJPS_CRUST,1,243.0,FRQ(0.000465953),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.5 44.4)
CJPS_CRUST_1_242,CJPS_CRUST,1,242.0,FRQ(0.000506553),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.4 44.4)
CJPS_CRUST_1_241,CJPS_CRUST,1,241.0,FRQ(0.0005496),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.3 44.4)
CJPS_CRUST_1_240,CJPS_CRUST,1,240.0,FRQ(0.000587267),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.2 44.4)
CJPS_CRUST_1_249,CJPS_CRUST,1,249.0,FRQ(0.000400775),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.1 44.4)
CJPS_CRUST_1_248,CJPS_CRUST,1,248.0,FRQ(0.000400489),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140 44.4)
CJPS_CRUST_1_1117,CJPS_CRUST,1,1117.0,FRQ(0.000570838),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.3 38.5)
CJPS_CRUST_1_1116,CJPS_CRUST,1,1116.0,FRQ(0.000584803),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.2 38.5)
CJPS_CRUST_1_1115,CJPS_CRUST,1,1115.0,FRQ(0.000604704),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.1 38.5)
CJPS_CRUST_1_1114,CJPS_CRUST,1,1114.0,FRQ(0.000609982),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138 38.5)
CJPS_CRUST_1_1113,CJPS_CRUST,1,1113.0,FRQ(0.000483092),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.4 38.6)
CJPS_CRUST_1_1112,CJPS_CRUST,1,1112.0,FRQ(0.000493708),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.3 38.6)
CJPS_CRUST_1_1111,CJPS_CRUST,1,1111.0,FRQ(0.000501464),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.2 38.6)
CJPS_CRUST_1_1110,CJPS_CRUST,1,1110.0,FRQ(0.000503518),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.1 38.6)
CJPS_CRUST_1_1119,CJPS_CRUST,1,1119.0,FRQ(0.000587431),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.5 38.5)
CJPS_CRUST_1_1118,CJPS_CRUST,1,1118.0,FRQ(0.000573552),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.4 38.5)
CJPS_CRUST_1_720,CJPS_CRUST,1,720.0,FRQ(0.00144677),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139 40.8)
CJPS_CRUST_1_721,CJPS_CRUST,1,721.0,FRQ(0.00161839),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.1 40.8)
CJPS_CRUST_1_722,CJPS_CRUST,1,722.0,FRQ(0.00160509),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.2 40.8)
CJPS_CRUST_1_723,CJPS_CRUST,1,723.0,FRQ(0.00141563),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.3 40.8)
CJPS_CRUST_1_724,CJPS_CRUST,1,724.0,FRQ(0.00113315),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.4 40.8)
CJPS_CRUST_1_725,CJPS_CRUST,1,725.0,FRQ(0.000857105),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.5 40.8)
CJPS_CRUST_1_726,CJPS_CRUST,1,726.0,FRQ(0.000650984),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.6 40.8)
CJPS_CRUST_1_727,CJPS_CRUST,1,727.0,FRQ(0.000528099),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.7 40.8)
CJPS_CRUST_1_728,CJPS_CRUST,1,728.0,FRQ(0.000468937),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.8 40.8)
CJPS_CRUST_1_729,CJPS_CRUST,1,729.0,FRQ(0.000480151),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.1 40.7)
CJPS_CRUST_1_18,CJPS_CRUST,1,18.0,FRQ(0.00039051),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.6 46.2)
CJPS_CRUST_1_10,CJPS_CRUST,1,10.0,FRQ(0.000389559),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.5 46.3)
CJPS_CRUST_1_957,CJPS_CRUST,1,957.0,FRQ(0.00060814),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.6 39.5)
CJPS_CRUST_1_956,CJPS_CRUST,1,956.0,FRQ(0.000600326),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.5 39.5)
CJPS_CRUST_1_955,CJPS_CRUST,1,955.0,FRQ(0.000576909),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.4 39.5)
CJPS_CRUST_1_954,CJPS_CRUST,1,954.0,FRQ(0.000549972),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.3 39.5)
CJPS_CRUST_1_953,CJPS_CRUST,1,953.0,FRQ(0.000530103),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.2 39.5)
CJPS_CRUST_1_952,CJPS_CRUST,1,952.0,FRQ(0.00052275),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.1 39.5)
CJPS_CRUST_1_951,CJPS_CRUST,1,951.0,FRQ(0.000528682),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139 39.5)
CJPS_CRUST_1_950,CJPS_CRUST,1,950.0,FRQ(0.000544431),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.9 39.5)
CJPS_CRUST_1_959,CJPS_CRUST,1,959.0,FRQ(0.000566331),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.8 39.5)
CJPS_CRUST_1_958,CJPS_CRUST,1,958.0,FRQ(0.000594788),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.7 39.5)
CJPS_CRUST_1_373,CJPS_CRUST,1,373.0,FRQ(0.000428512),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.9 43.7)
CJPS_CRUST_1_372,CJPS_CRUST,1,372.0,FRQ(0.000439893),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.8 43.7)
CJPS_CRUST_1_371,CJPS_CRUST,1,371.0,FRQ(0.000462742),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.7 43.7)
CJPS_CRUST_1_370,CJPS_CRUST,1,370.0,FRQ(0.000493449),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.6 43.7)
CJPS_CRUST_1_377,CJPS_CRUST,1,377.0,FRQ(0.000494472),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.3 43.7)
CJPS_CRUST_1_376,CJPS_CRUST,1,376.0,FRQ(0.000462053),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.2 43.7)
CJPS_CRUST_1_375,CJPS_CRUST,1,375.0,FRQ(0.000439425),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.1 43.7)
CJPS_CRUST_1_374,CJPS_CRUST,1,374.0,FRQ(0.000428439),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140 43.7)
CJPS_CRUST_1_379,CJPS_CRUST,1,379.0,FRQ(0.000551976),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.5 43.7)
CJPS_CRUST_1_378,CJPS_CRUST,1,378.0,FRQ(0.000528752),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.4 43.7)
CJPS_CRUST_1_9,CJPS_CRUST,1,9.0,FRQ(0.000398213),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (141 46.4)
CJPS_CRUST_1_8,CJPS_CRUST,1,8.0,FRQ(0.000400841),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.9 46.4)
CJPS_CRUST_1_7,CJPS_CRUST,1,7.0,FRQ(0.000401047),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.8 46.4)
CJPS_CRUST_1_6,CJPS_CRUST,1,6.0,FRQ(0.000399007),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.7 46.4)
CJPS_CRUST_1_5,CJPS_CRUST,1,5.0,FRQ(0.000395599),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.6 46.4)
CJPS_CRUST_1_4,CJPS_CRUST,1,4.0,FRQ(0.0003996),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (141 46.5)
CJPS_CRUST_1_3,CJPS_CRUST,1,3.0,FRQ(0.000403115),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.9 46.5)
CJPS_CRUST_1_2,CJPS_CRUST,1,2.0,FRQ(0.000403987),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.8 46.5)
CJPS_CRUST_1_1,CJPS_CRUST,1,1.0,FRQ(0.000402257),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.7 46.5)
CJPS_CRUST_1_590,CJPS_CRUST,1,590.0,FRQ(0.000697348),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.6 41.7)
CJPS_CRUST_1_1199,CJPS_CRUST,1,1199.0,FRQ(0.000644318),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.3 37.8)
CJPS_CRUST_1_1198,CJPS_CRUST,1,1198.0,FRQ(0.00069359),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.2 37.8)
CJPS_CRUST_1_1197,CJPS_CRUST,1,1197.0,FRQ(0.000733197),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.1 37.8)
CJPS_CRUST_1_1196,CJPS_CRUST,1,1196.0,FRQ(0.000739925),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138 37.8)
CJPS_CRUST_1_1195,CJPS_CRUST,1,1195.0,FRQ(0.000570372),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.7 37.9)
CJPS_CRUST_1_1194,CJPS_CRUST,1,1194.0,FRQ(0.000557178),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.6 37.9)
CJPS_CRUST_1_1193,CJPS_CRUST,1,1193.0,FRQ(0.000557811),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.5 37.9)
CJPS_CRUST_1_1192,CJPS_CRUST,1,1192.0,FRQ(0.000581606),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.4 37.9)
CJPS_CRUST_1_1191,CJPS_CRUST,1,1191.0,FRQ(0.000633336),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.3 37.9)
CJPS_CRUST_1_1190,CJPS_CRUST,1,1190.0,FRQ(0.000699892),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.2 37.9)
CJPS_CRUST_1_528,CJPS_CRUST,1,528.0,FRQ(0.000784079),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.7 42.1)
CJPS_CRUST_1_529,CJPS_CRUST,1,529.0,FRQ(0.000928611),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.8 42.1)
CJPS_CRUST_1_522,CJPS_CRUST,1,522.0,FRQ(0.00134488),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.2 42.2)
CJPS_CRUST_1_523,CJPS_CRUST,1,523.0,FRQ(0.00121555),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.3 42.2)
CJPS_CRUST_1_520,CJPS_CRUST,1,520.0,FRQ(0.0012906),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139 42.2)
CJPS_CRUST_1_521,CJPS_CRUST,1,521.0,FRQ(0.00136737),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.1 42.2)
CJPS_CRUST_1_526,CJPS_CRUST,1,526.0,FRQ(0.000706829),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.6 42.2)
CJPS_CRUST_1_527,CJPS_CRUST,1,527.0,FRQ(0.000665421),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.7 42.2)
CJPS_CRUST_1_524,CJPS_CRUST,1,524.0,FRQ(0.00102075),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.4 42.2)
CJPS_CRUST_1_525,CJPS_CRUST,1,525.0,FRQ(0.00083131),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.5 42.2)
CJPS_CRUST_1_643,CJPS_CRUST,1,643.0,FRQ(0.000946646),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.2 41.3)
CJPS_CRUST_1_640,CJPS_CRUST,1,640.0,FRQ(0.00100101),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.9 41.3)
CJPS_CRUST_1_647,CJPS_CRUST,1,647.0,FRQ(0.000548954),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.6 41.3)
CJPS_CRUST_1_646,CJPS_CRUST,1,646.0,FRQ(0.000587309),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.5 41.3)
CJPS_CRUST_1_645,CJPS_CRUST,1,645.0,FRQ(0.000674173),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.4 41.3)
CJPS_CRUST_1_649,CJPS_CRUST,1,649.0,FRQ(0.000587837),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.8 41.3)
CJPS_CRUST_1_648,CJPS_CRUST,1,648.0,FRQ(0.000553891),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.7 41.3)
CJPS_CRUST_1_485,CJPS_CRUST,1,485.0,FRQ(0.0013019),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.9 42.6)
CJPS_CRUST_1_484,CJPS_CRUST,1,484.0,FRQ(0.000537737),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.6 42.7)
CJPS_CRUST_1_487,CJPS_CRUST,1,487.0,FRQ(0.0011641),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.1 42.6)
CJPS_CRUST_1_486,CJPS_CRUST,1,486.0,FRQ(0.00125011),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139 42.6)
CJPS_CRUST_1_481,CJPS_CRUST,1,481.0,FRQ(0.000858038),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.3 42.7)
CJPS_CRUST_1_480,CJPS_CRUST,1,480.0,FRQ(0.00097832),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.2 42.7)
CJPS_CRUST_1_483,CJPS_CRUST,1,483.0,FRQ(0.000614872),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.5 42.7)
CJPS_CRUST_1_482,CJPS_CRUST,1,482.0,FRQ(0.000728114),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.4 42.7)
CJPS_CRUST_1_489,CJPS_CRUST,1,489.0,FRQ(0.000895963),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.3 42.6)
CJPS_CRUST_1_488,CJPS_CRUST,1,488.0,FRQ(0.00104264),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.2 42.6)
CJPS_CRUST_1_261,CJPS_CRUST,1,261.0,FRQ(0.000490478),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.5 44.3)
CJPS_CRUST_1_260,CJPS_CRUST,1,260.0,FRQ(0.000534295),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.4 44.3)
CJPS_CRUST_1_858,CJPS_CRUST,1,858.0,FRQ(0.000668408),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.4 40)
CJPS_CRUST_1_859,CJPS_CRUST,1,859.0,FRQ(0.000740652),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.5 40)
CJPS_CRUST_1_852,CJPS_CRUST,1,852.0,FRQ(0.000759601),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.5 40.1)
CJPS_CRUST_1_853,CJPS_CRUST,1,853.0,FRQ(0.00071697),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.6 40.1)
CJPS_CRUST_1_850,CJPS_CRUST,1,850.0,FRQ(0.000879363),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.3 40.1)
CJPS_CRUST_1_851,CJPS_CRUST,1,851.0,FRQ(0.000808918),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.4 40.1)
CJPS_CRUST_1_856,CJPS_CRUST,1,856.0,FRQ(0.000569265),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.2 40)
CJPS_CRUST_1_857,CJPS_CRUST,1,857.0,FRQ(0.000613754),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.3 40)
CJPS_CRUST_1_854,CJPS_CRUST,1,854.0,FRQ(0.00066982),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.7 40.1)
CJPS_CRUST_1_855,CJPS_CRUST,1,855.0,FRQ(0.000533009),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.1 40)
CJPS_CRUST_1_148,CJPS_CRUST,1,148.0,FRQ(0.000399309),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.5 45)
CJPS_CRUST_1_149,CJPS_CRUST,1,149.0,FRQ(0.000401072),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.6 45)
CJPS_CRUST_1_144,CJPS_CRUST,1,144.0,FRQ(0.000396842),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.1 45)
CJPS_CRUST_1_145,CJPS_CRUST,1,145.0,FRQ(0.000395558),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.2 45)
CJPS_CRUST_1_146,CJPS_CRUST,1,146.0,FRQ(0.00039557),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.3 45)
CJPS_CRUST_1_147,CJPS_CRUST,1,147.0,FRQ(0.00039705),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.4 45)
CJPS_CRUST_1_140,CJPS_CRUST,1,140.0,FRQ(0.000400227),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.7 45)
CJPS_CRUST_1_141,CJPS_CRUST,1,141.0,FRQ(0.000400396),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.8 45)
CJPS_CRUST_1_142,CJPS_CRUST,1,142.0,FRQ(0.000399918),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.9 45)
CJPS_CRUST_1_143,CJPS_CRUST,1,143.0,FRQ(0.000398596),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140 45)
CJPS_CRUST_1_84,CJPS_CRUST,1,84.0,FRQ(0.000387462),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.8 45.5)
CJPS_CRUST_1_85,CJPS_CRUST,1,85.0,FRQ(0.000393577),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.7 45.4)
CJPS_CRUST_1_86,CJPS_CRUST,1,86.0,FRQ(0.000394987),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.8 45.4)
CJPS_CRUST_1_87,CJPS_CRUST,1,87.0,FRQ(0.000396321),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.9 45.4)
CJPS_CRUST_1_80,CJPS_CRUST,1,80.0,FRQ(0.00038942),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.4 45.5)
CJPS_CRUST_1_81,CJPS_CRUST,1,81.0,FRQ(0.000388378),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.5 45.5)
CJPS_CRUST_1_82,CJPS_CRUST,1,82.0,FRQ(0.00038784),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.6 45.5)
CJPS_CRUST_1_83,CJPS_CRUST,1,83.0,FRQ(0.000387598),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.7 45.5)
CJPS_CRUST_1_88,CJPS_CRUST,1,88.0,FRQ(0.000396925),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140 45.4)
CJPS_CRUST_1_89,CJPS_CRUST,1,89.0,FRQ(0.000396371),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.1 45.4)
CJPS_CRUST_1_405,CJPS_CRUST,1,405.0,FRQ(0.000424096),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140 43.5)
CJPS_CRUST_1_404,CJPS_CRUST,1,404.0,FRQ(0.00043039),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.9 43.5)
CJPS_CRUST_1_407,CJPS_CRUST,1,407.0,FRQ(0.000610727),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.1 43.4)
CJPS_CRUST_1_406,CJPS_CRUST,1,406.0,FRQ(0.000423754),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.1 43.5)
CJPS_CRUST_1_401,CJPS_CRUST,1,401.0,FRQ(0.000509374),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.6 43.5)
CJPS_CRUST_1_400,CJPS_CRUST,1,400.0,FRQ(0.000544404),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.5 43.5)
CJPS_CRUST_1_403,CJPS_CRUST,1,403.0,FRQ(0.000446157),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.8 43.5)
CJPS_CRUST_1_402,CJPS_CRUST,1,402.0,FRQ(0.000473507),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.7 43.5)
CJPS_CRUST_1_1061,CJPS_CRUST,1,1061.0,FRQ(0.000462154),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.1 38.9)
CJPS_CRUST_1_1060,CJPS_CRUST,1,1060.0,FRQ(0.000464322),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139 38.9)
CJPS_CRUST_1_1067,CJPS_CRUST,1,1067.0,FRQ(0.000495816),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138 38.8)
CJPS_CRUST_1_1066,CJPS_CRUST,1,1066.0,FRQ(0.000507798),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.6 38.9)
CJPS_CRUST_1_1065,CJPS_CRUST,1,1065.0,FRQ(0.000498502),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.5 38.9)
CJPS_CRUST_1_1064,CJPS_CRUST,1,1064.0,FRQ(0.000488548),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.4 38.9)
CJPS_CRUST_1_1069,CJPS_CRUST,1,1069.0,FRQ(0.000492936),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.2 38.8)
CJPS_CRUST_1_1068,CJPS_CRUST,1,1068.0,FRQ(0.000495683),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.1 38.8)
CJPS_CRUST_1_811,CJPS_CRUST,1,811.0,FRQ(0.00144603),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.1 40.3)
CJPS_CRUST_1_409,CJPS_CRUST,1,409.0,FRQ(0.000641521),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.3 43.4)
CJPS_CRUST_1_408,CJPS_CRUST,1,408.0,FRQ(0.000632447),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.2 43.4)
